X[s],"R TIBIALIS ANTERIOR: EMG 7->filter (FilterSlidingRMS57)"
10.25429,1.488406E-05
10.25481,1.488197E-05
10.25533,1.486818E-05
10.25585,1.485077E-05
10.25637,1.483983E-05
10.25688,1.483948E-05
10.2574,1.482589E-05
10.25792,1.480649E-05
10.25844,1.48019E-05
10.25896,1.483204E-05
10.25948,1.489484E-05
10.26,1.494543E-05
10.26052,1.496869E-05
10.26104,1.49759E-05
10.26156,1.497712E-05
10.26208,1.497688E-05
10.2626,1.497673E-05
10.26312,1.497612E-05
10.26363,1.497708E-05
10.26415,1.496805E-05
10.26467,1.491812E-05
10.26519,1.479582E-05
10.26571,1.466243E-05
10.26623,1.460383E-05
10.26675,1.459827E-05
10.26727,1.46088E-05
10.26779,1.461918E-05
10.26831,1.462753E-05
10.26883,1.462753E-05
10.26935,1.46174E-05
10.26987,1.460993E-05
10.27038,1.460768E-05
10.2709,1.460344E-05
10.27142,1.46031E-05
10.27194,1.461083E-05
10.27246,1.460289E-05
10.27298,1.455909E-05
10.2735,1.449858E-05
10.27402,1.444822E-05
10.27454,1.440349E-05
10.27506,1.436308E-05
10.27558,1.433634E-05
10.2761,1.432449E-05
10.27662,1.432705E-05
10.27713,1.431836E-05
10.27765,1.42815E-05
10.27817,1.423577E-05
10.27869,1.422599E-05
10.27921,1.423666E-05
10.27973,1.424395E-05
10.28025,1.425259E-05
10.28077,1.426233E-05
10.28129,1.426956E-05
10.28181,1.427529E-05
10.28233,1.428318E-05
10.28285,1.428297E-05
10.28337,1.427337E-05
10.28389,1.42568E-05
10.2844,1.422808E-05
10.28492,1.418379E-05
10.28544,1.413801E-05
10.28596,1.409984E-05
10.28648,1.405582E-05
10.287,1.400537E-05
10.28752,1.395528E-05
10.28804,1.391893E-05
10.28856,1.390382E-05
10.28908,1.39062E-05
10.2896,1.391202E-05
10.29012,1.392209E-05
10.29064,1.394418E-05
10.29115,1.396716E-05
10.29167,1.398148E-05
10.29219,1.399292E-05
10.29271,1.400216E-05
10.29323,1.40112E-05
10.29375,1.402199E-05
10.29427,1.402681E-05
10.29479,1.40303E-05
10.29531,1.403819E-05
10.29583,1.405067E-05
10.29635,1.406254E-05
10.29687,1.406795E-05
10.29738,1.407379E-05
10.2979,1.407666E-05
10.29842,1.406866E-05
10.29894,1.405183E-05
10.29946,1.402995E-05
10.29998,1.400566E-05
10.3005,1.397904E-05
10.30102,1.394778E-05
10.30154,1.39183E-05
10.30206,1.389301E-05
10.30258,1.386634E-05
10.3031,1.384108E-05
10.30362,1.382997E-05
10.30413,1.383293E-05
10.30465,1.383858E-05
10.30517,1.385103E-05
10.30569,1.387184E-05
10.30621,1.388672E-05
10.30673,1.388912E-05
10.30725,1.388374E-05
10.30777,1.387543E-05
10.30829,1.386494E-05
10.30881,1.386287E-05
10.30933,1.387104E-05
10.30985,1.388754E-05
10.31037,1.391587E-05
10.31088,1.394534E-05
10.3114,1.39628E-05
10.31192,1.396958E-05
10.31244,1.395236E-05
10.31296,1.390149E-05
10.31348,1.385253E-05
10.314,1.383386E-05
10.31452,1.382794E-05
10.31504,1.382676E-05
10.31556,1.381914E-05
10.31608,1.379354E-05
10.3166,1.376838E-05
10.31712,1.375201E-05
10.31763,1.37382E-05
10.31815,1.372033E-05
10.31867,1.369732E-05
10.31919,1.367698E-05
10.31971,1.366516E-05
10.32023,1.366251E-05
10.32075,1.366699E-05
10.32127,1.366905E-05
10.32179,1.366448E-05
10.32231,1.365892E-05
10.32283,1.365721E-05
10.32335,1.365849E-05
10.32387,1.365762E-05
10.32438,1.365638E-05
10.3249,1.365693E-05
10.32542,1.366094E-05
10.32594,1.36892E-05
10.32646,1.378828E-05
10.32698,1.395668E-05
10.3275,1.409198E-05
10.32802,1.414505E-05
10.32854,1.415771E-05
10.32906,1.415886E-05
10.32958,1.415727E-05
10.3301,1.415833E-05
10.33062,1.416048E-05
10.33113,1.41628E-05
10.33165,1.416351E-05
10.33217,1.416137E-05
10.33269,1.41578E-05
10.33321,1.415184E-05
10.33373,1.415098E-05
10.33425,1.415731E-05
10.33477,1.415427E-05
10.33529,1.41348E-05
10.33581,1.411619E-05
10.33633,1.410646E-05
10.33685,1.410363E-05
10.33737,1.410545E-05
10.33788,1.411138E-05
10.3384,1.412726E-05
10.33892,1.415384E-05
10.33944,1.41793E-05
10.33996,1.418358E-05
10.34048,1.416812E-05
10.341,1.414762E-05
10.34152,1.413389E-05
10.34204,1.412807E-05
10.34256,1.412807E-05
10.34308,1.412754E-05
10.3436,1.41265E-05
10.34412,1.412272E-05
10.34464,1.412137E-05
10.34515,1.412917E-05
10.34567,1.414806E-05
10.34619,1.417967E-05
10.34671,1.420815E-05
10.34723,1.422833E-05
10.34775,1.424356E-05
10.34827,1.425702E-05
10.34879,1.427039E-05
10.34931,1.427983E-05
10.34983,1.427939E-05
10.35035,1.42621E-05
10.35087,1.421362E-05
10.35139,1.41035E-05
10.3519,1.395442E-05
10.35242,1.387896E-05
10.35294,1.386689E-05
10.35346,1.386655E-05
10.35398,1.386731E-05
10.3545,1.386792E-05
10.35502,1.387206E-05
10.35554,1.387951E-05
10.35606,1.38849E-05
10.35658,1.38838E-05
10.3571,1.387621E-05
10.35762,1.385365E-05
10.35813,1.382051E-05
10.35865,1.380108E-05
10.35917,1.380685E-05
10.35969,1.381606E-05
10.36021,1.382244E-05
10.36073,1.382885E-05
10.36125,1.383495E-05
10.36177,1.384146E-05
10.36229,1.384872E-05
10.36281,1.38542E-05
10.36333,1.384796E-05
10.36385,1.381223E-05
10.36437,1.375168E-05
10.36488,1.371496E-05
10.3654,1.370583E-05
10.36592,1.370113E-05
10.36644,1.369897E-05
10.36696,1.370109E-05
10.36748,1.37061E-05
10.368,1.371173E-05
10.36852,1.371452E-05
10.36904,1.371615E-05
10.36956,1.371743E-05
10.37008,1.371513E-05
10.3706,1.37117E-05
10.37112,1.37112E-05
10.37163,1.371419E-05
10.37215,1.371801E-05
10.37267,1.371911E-05
10.37319,1.37148E-05
10.37371,1.371063E-05
10.37423,1.371116E-05
10.37475,1.37151E-05
10.37527,1.371782E-05
10.37579,1.372158E-05
10.37631,1.372564E-05
10.37683,1.372685E-05
10.37735,1.371927E-05
10.37787,1.370271E-05
10.37838,1.36876E-05
10.3789,1.367861E-05
10.37942,1.366524E-05
10.37994,1.363793E-05
10.38046,1.361013E-05
10.38098,1.359625E-05
10.3815,1.359823E-05
10.38202,1.360756E-05
10.38254,1.362119E-05
10.38306,1.363604E-05
10.38358,1.366134E-05
10.3841,1.372015E-05
10.38462,1.381811E-05
10.38513,1.395441E-05
10.38565,1.412519E-05
10.38617,1.423315E-05
10.38669,1.425093E-05
10.38721,1.424683E-05
10.38773,1.423649E-05
10.38825,1.42223E-05
10.38877,1.421377E-05
10.38929,1.420761E-05
10.38981,1.42086E-05
10.39033,1.421314E-05
10.39085,1.421764E-05
10.39137,1.421564E-05
10.39188,1.420721E-05
10.3924,1.419236E-05
10.39292,1.41744E-05
10.39344,1.415624E-05
10.39396,1.414204E-05
10.39448,1.413686E-05
10.395,1.413357E-05
10.39552,1.412999E-05
10.39604,1.412742E-05
10.39656,1.411628E-05
10.39708,1.409054E-05
10.3976,1.406467E-05
10.39812,1.404829E-05
10.39863,1.403887E-05
10.39915,1.402843E-05
10.39967,1.401203E-05
10.40019,1.399266E-05
10.40071,1.397711E-05
10.40123,1.396549E-05
10.40175,1.396324E-05
10.40227,1.396957E-05
10.40279,1.397753E-05
10.40331,1.398266E-05
10.40383,1.398094E-05
10.40435,1.397365E-05
10.40487,1.396954E-05
10.40539,1.397484E-05
10.4059,1.398615E-05
10.40642,1.400038E-05
10.40694,1.401517E-05
10.40746,1.402245E-05
10.40798,1.40212E-05
10.4085,1.401023E-05
10.40902,1.400135E-05
10.40954,1.399633E-05
10.41006,1.399367E-05
10.41058,1.39925E-05
10.4111,1.397819E-05
10.41162,1.395594E-05
10.41214,1.394412E-05
10.41265,1.394126E-05
10.41317,1.39368E-05
10.41369,1.392755E-05
10.41421,1.391459E-05
10.41473,1.390398E-05
10.41525,1.390888E-05
10.41577,1.393765E-05
10.41629,1.398193E-05
10.41681,1.402324E-05
10.41733,1.403576E-05
10.41785,1.402499E-05
10.41837,1.401547E-05
10.41888,1.402107E-05
10.4194,1.404327E-05
10.41992,1.406938E-05
10.42044,1.408325E-05
10.42096,1.408798E-05
10.42148,1.409621E-05
10.422,1.410917E-05
10.42252,1.411657E-05
10.42304,1.412389E-05
10.42356,1.412415E-05
10.42408,1.410552E-05
10.4246,1.408567E-05
10.42512,1.407868E-05
10.42563,1.408311E-05
10.42615,1.409004E-05
10.42667,1.409482E-05
10.42719,1.409397E-05
10.42771,1.408764E-05
10.42823,1.408233E-05
10.42875,1.408187E-05
10.42927,1.408643E-05
10.42979,1.409578E-05
10.43031,1.410221E-05
10.43083,1.410496E-05
10.43135,1.410552E-05
10.43187,1.410787E-05
10.43238,1.411128E-05
10.4329,1.411362E-05
10.43342,1.411256E-05
10.43394,1.410545E-05
10.43446,1.409592E-05
10.43498,1.408922E-05
10.4355,1.408574E-05
10.43602,1.408266E-05
10.43654,1.407835E-05
10.43706,1.407632E-05
10.43758,1.407398E-05
10.4381,1.406821E-05
10.43862,1.405371E-05
10.43913,1.40321E-05
10.43965,1.4014E-05
10.44017,1.400376E-05
10.44069,1.399702E-05
10.44121,1.399465E-05
10.44173,1.399891E-05
10.44225,1.400536E-05
10.44277,1.401458E-05
10.44329,1.402696E-05
10.44381,1.403882E-05
10.44433,1.40501E-05
10.44485,1.406237E-05
10.44537,1.407076E-05
10.44588,1.407875E-05
10.4464,1.408707E-05
10.44692,1.409247E-05
10.44744,1.409473E-05
10.44796,1.409613E-05
10.44848,1.40874E-05
10.449,1.400924E-05
10.44952,1.380368E-05
10.45004,1.35388E-05
10.45056,1.337155E-05
10.45108,1.332687E-05
10.4516,1.332643E-05
10.45212,1.333094E-05
10.45263,1.334183E-05
10.45315,1.334984E-05
10.45367,1.334854E-05
10.45419,1.334252E-05
10.45471,1.333208E-05
10.45523,1.331194E-05
10.45575,1.328277E-05
10.45627,1.326185E-05
10.45679,1.326456E-05
10.45731,1.326814E-05
10.45783,1.326794E-05
10.45835,1.326695E-05
10.45887,1.325828E-05
10.45938,1.325181E-05
10.4599,1.323776E-05
10.46042,1.321651E-05
10.46094,1.320452E-05
10.46146,1.319048E-05
10.46198,1.316484E-05
10.4625,1.314952E-05
10.46302,1.317147E-05
10.46354,1.324819E-05
10.46406,1.335091E-05
10.46458,1.341638E-05
10.4651,1.343915E-05
10.46562,1.344371E-05
10.46614,1.344569E-05
10.46665,1.344676E-05
10.46717,1.344738E-05
10.46769,1.34464E-05
10.46821,1.344456E-05
10.46873,1.344874E-05
10.46925,1.345551E-05
10.46977,1.345514E-05
10.47029,1.345618E-05
10.47081,1.346488E-05
10.47133,1.347719E-05
10.47185,1.348923E-05
10.47237,1.350068E-05
10.47289,1.350991E-05
10.4734,1.351797E-05
10.47392,1.352192E-05
10.47444,1.351769E-05
10.47496,1.35119E-05
10.47548,1.350848E-05
10.476,1.350555E-05
10.47652,1.349812E-05
10.47704,1.348389E-05
10.47756,1.346704E-05
10.47808,1.345669E-05
10.4786,1.345207E-05
10.47912,1.345374E-05
10.47963,1.346189E-05
10.48015,1.34723E-05
10.48067,1.348448E-05
10.48119,1.349802E-05
10.48171,1.351426E-05
10.48223,1.352665E-05
10.48275,1.352805E-05
10.48327,1.351957E-05
10.48379,1.350322E-05
10.48431,1.34649E-05
10.48483,1.338979E-05
10.48535,1.328739E-05
10.48587,1.323408E-05
10.48638,1.324969E-05
10.4869,1.328354E-05
10.48742,1.331798E-05
10.48794,1.334525E-05
10.48846,1.336646E-05
10.48898,1.337725E-05
10.4895,1.337284E-05
10.49002,1.336054E-05
10.49054,1.334782E-05
10.49106,1.33328E-05
10.49158,1.332265E-05
10.4921,1.331603E-05
10.49262,1.331137E-05
10.49313,1.331043E-05
10.49365,1.330545E-05
10.49417,1.32934E-05
10.49469,1.327837E-05
10.49521,1.326465E-05
10.49573,1.325719E-05
10.49625,1.325194E-05
10.49677,1.324414E-05
10.49729,1.323437E-05
10.49781,1.322449E-05
10.49833,1.32132E-05
10.49885,1.319797E-05
10.49937,1.317969E-05
10.49988,1.316638E-05
10.5004,1.316293E-05
10.50092,1.3166E-05
10.50144,1.316676E-05
10.50196,1.316741E-05
10.50248,1.317685E-05
10.503,1.319795E-05
10.50352,1.321855E-05
10.50404,1.323405E-05
10.50456,1.324436E-05
10.50508,1.325766E-05
10.5056,1.327514E-05
10.50612,1.32818E-05
10.50663,1.326922E-05
10.50715,1.326173E-05
10.50767,1.326035E-05
10.50819,1.325427E-05
10.50871,1.322157E-05
10.50923,1.315783E-05
10.50975,1.310956E-05
10.51027,1.309329E-05
10.51079,1.309593E-05
10.51131,1.310699E-05
10.51183,1.312526E-05
10.51235,1.314818E-05
10.51287,1.317239E-05
10.51338,1.318728E-05
10.5139,1.319258E-05
10.51442,1.31968E-05
10.51494,1.320825E-05
10.51546,1.322047E-05
10.51598,1.322914E-05
10.5165,1.323222E-05
10.51702,1.323257E-05
10.51754,1.323289E-05
10.51806,1.32338E-05
10.51858,1.32338E-05
10.5191,1.322838E-05
10.51962,1.321995E-05
10.52013,1.321251E-05
10.52065,1.320507E-05
10.52117,1.318964E-05
10.52169,1.316656E-05
10.52221,1.315161E-05
10.52273,1.315161E-05
10.52325,1.315996E-05
10.52377,1.317191E-05
10.52429,1.318423E-05
10.52481,1.319151E-05
10.52533,1.319474E-05
10.52585,1.31979E-05
10.52637,1.320019E-05
10.52689,1.32027E-05
10.5274,1.320536E-05
10.52792,1.320503E-05
10.52844,1.320352E-05
10.52896,1.320419E-05
10.52948,1.320569E-05
10.53,1.320835E-05
10.53052,1.321458E-05
10.53104,1.321723E-05
10.53156,1.321723E-05
10.53208,1.322298E-05
10.5326,1.323475E-05
10.53312,1.325471E-05
10.53364,1.328057E-05
10.53415,1.330428E-05
10.53467,1.331762E-05
10.53519,1.332205E-05
10.53571,1.332306E-05
10.53623,1.333001E-05
10.53675,1.335087E-05
10.53727,1.3384E-05
10.53779,1.341275E-05
10.53831,1.343815E-05
10.53883,1.346033E-05
10.53935,1.346935E-05
10.53987,1.346234E-05
10.54038,1.344071E-05
10.5409,1.34141E-05
10.54142,1.339681E-05
10.54194,1.338483E-05
10.54246,1.337429E-05
10.54298,1.33644E-05
10.5435,1.33494E-05
10.54402,1.333771E-05
10.54454,1.333595E-05
10.54506,1.333344E-05
10.54558,1.331712E-05
10.5461,1.329383E-05
10.54662,1.327437E-05
10.54713,1.325397E-05
10.54765,1.323283E-05
10.54817,1.322284E-05
10.54869,1.322827E-05
10.54921,1.325539E-05
10.54973,1.332142E-05
10.55025,1.345607E-05
10.55077,1.358238E-05
10.55129,1.361259E-05
10.55181,1.361333E-05
10.55233,1.362748E-05
10.55285,1.36969E-05
10.55337,1.380128E-05
10.55388,1.384845E-05
10.5544,1.384814E-05
10.55492,1.383082E-05
10.55544,1.380425E-05
10.55596,1.379767E-05
10.55648,1.384136E-05
10.557,1.390894E-05
10.55752,1.395173E-05
10.55804,1.396029E-05
10.55856,1.395627E-05
10.55908,1.394914E-05
10.5596,1.393292E-05
10.56012,1.390781E-05
10.56063,1.387897E-05
10.56115,1.385586E-05
10.56167,1.383089E-05
10.56219,1.379782E-05
10.56271,1.37627E-05
10.56323,1.373964E-05
10.56375,1.373232E-05
10.56427,1.373719E-05
10.56479,1.374529E-05
10.56531,1.375265E-05
10.56583,1.375949E-05
10.56635,1.376394E-05
10.56687,1.377101E-05
10.56738,1.378229E-05
10.5679,1.379692E-05
10.56842,1.381381E-05
10.56894,1.382183E-05
10.56946,1.382151E-05
10.56998,1.382151E-05
10.5705,1.382041E-05
10.57102,1.381802E-05
10.57154,1.381683E-05
10.57206,1.381723E-05
10.57258,1.381607E-05
10.5731,1.381301E-05
10.57362,1.381566E-05
10.57413,1.382085E-05
10.57465,1.382164E-05
10.57517,1.381452E-05
10.57569,1.378116E-05
10.57621,1.368497E-05
10.57673,1.352834E-05
10.57725,1.339892E-05
10.57777,1.334227E-05
10.57829,1.332584E-05
10.57881,1.332918E-05
10.57933,1.334297E-05
10.57985,1.335405E-05
10.58037,1.336554E-05
10.58088,1.338568E-05
10.5814,1.34114E-05
10.58192,1.343156E-05
10.58244,1.344777E-05
10.58296,1.345892E-05
10.58348,1.345862E-05
10.584,1.344909E-05
10.58452,1.344059E-05
10.58504,1.343529E-05
10.58556,1.343265E-05
10.58608,1.343049E-05
10.5866,1.343138E-05
10.58712,1.344581E-05
10.58764,1.347062E-05
10.58815,1.348606E-05
10.58867,1.348454E-05
10.58919,1.34755E-05
10.58971,1.34748E-05
10.59023,1.348419E-05
10.59075,1.349711E-05
10.59127,1.35042E-05
10.59179,1.349908E-05
10.59231,1.349049E-05
10.59283,1.348589E-05
10.59335,1.348391E-05
10.59387,1.347747E-05
10.59439,1.346486E-05
10.5949,1.344468E-05
10.59542,1.341904E-05
10.59594,1.339886E-05
10.59646,1.339116E-05
10.59698,1.339524E-05
10.5975,1.340055E-05
10.59802,1.340238E-05
10.59854,1.340346E-05
10.59906,1.340797E-05
10.59958,1.341914E-05
10.6001,1.342885E-05
10.60062,1.343016E-05
10.60113,1.343081E-05
10.60165,1.343677E-05
10.60217,1.344406E-05
10.60269,1.34506E-05
10.60321,1.345566E-05
10.60373,1.346062E-05
10.60425,1.346381E-05
10.60477,1.346601E-05
10.60529,1.346962E-05
10.60581,1.347688E-05
10.60633,1.349041E-05
10.60685,1.350138E-05
10.60737,1.350539E-05
10.60788,1.350279E-05
10.6084,1.34955E-05
10.60892,1.348594E-05
10.60944,1.348031E-05
10.60996,1.347917E-05
10.61048,1.348294E-05
10.611,1.349062E-05
10.61152,1.349711E-05
10.61204,1.350112E-05
10.61256,1.350453E-05
10.61308,1.350792E-05
10.6136,1.351E-05
10.61412,1.350719E-05
10.61463,1.3499E-05
10.61515,1.349353E-05
10.61567,1.349721E-05
10.61619,1.350484E-05
10.61671,1.350674E-05
10.61723,1.35044E-05
10.61775,1.350343E-05
10.61827,1.351383E-05
10.61879,1.352859E-05
10.61931,1.353815E-05
10.61983,1.354611E-05
10.62035,1.355369E-05
10.62087,1.355609E-05
10.62138,1.355358E-05
10.6219,1.354853E-05
10.62242,1.354664E-05
10.62294,1.355535E-05
10.62346,1.356416E-05
10.62398,1.356647E-05
10.6245,1.356273E-05
10.62502,1.355833E-05
10.62554,1.35524E-05
10.62606,1.354628E-05
10.62658,1.354307E-05
10.6271,1.354965E-05
10.62762,1.355848E-05
10.62813,1.355657E-05
10.62865,1.354735E-05
10.62917,1.354338E-05
10.62969,1.355237E-05
10.63021,1.356772E-05
10.63073,1.358128E-05
10.63125,1.359455E-05
10.63177,1.361075E-05
10.63229,1.362219E-05
10.63281,1.361713E-05
10.63333,1.359916E-05
10.63385,1.354827E-05
10.63437,1.345746E-05
10.63488,1.332566E-05
10.6354,1.315396E-05
10.63592,1.304985E-05
10.63644,1.304985E-05
10.63696,1.308017E-05
10.63748,1.310421E-05
10.638,1.31028E-05
10.63852,1.30858E-05
10.63904,1.308369E-05
10.63956,1.308815E-05
10.64008,1.308584E-05
10.6406,1.307837E-05
10.64112,1.307751E-05
10.64163,1.308627E-05
10.64215,1.309787E-05
10.64267,1.310971E-05
10.64319,1.312088E-05
10.64371,1.313233E-05
10.64423,1.314068E-05
10.64475,1.314674E-05
10.64527,1.315232E-05
10.64579,1.315728E-05
10.64631,1.316247E-05
10.64683,1.316682E-05
10.64735,1.316965E-05
10.64787,1.317563E-05
10.64839,1.318192E-05
10.6489,1.318483E-05
10.64942,1.318933E-05
10.64994,1.320197E-05
10.65046,1.321762E-05
10.65098,1.322879E-05
10.6515,1.323148E-05
10.65202,1.323825E-05
10.65254,1.325496E-05
10.65306,1.326141E-05
10.65358,1.325544E-05
10.6541,1.325155E-05
10.65462,1.325361E-05
10.65514,1.325211E-05
10.65565,1.323182E-05
10.65617,1.320148E-05
10.65669,1.317289E-05
10.65721,1.315833E-05
10.65773,1.314418E-05
10.65825,1.31318E-05
10.65877,1.312672E-05
10.65929,1.313594E-05
10.65981,1.317463E-05
10.66033,1.325355E-05
10.66085,1.338023E-05
10.66137,1.354594E-05
10.66188,1.367555E-05
10.6624,1.370958E-05
10.66292,1.37066E-05
10.66344,1.370406E-05
10.66396,1.370312E-05
10.66448,1.370064E-05
10.665,1.368529E-05
10.66552,1.365501E-05
10.66604,1.364983E-05
10.66656,1.370744E-05
10.66708,1.385681E-05
10.6676,1.406375E-05
10.66812,1.42067E-05
10.66863,1.424654E-05
10.66915,1.424387E-05
10.66967,1.423631E-05
10.67019,1.42292E-05
10.67071,1.422304E-05
10.67123,1.421325E-05
10.67175,1.420113E-05
10.67227,1.419501E-05
10.67279,1.419376E-05
10.67331,1.419032E-05
10.67383,1.418215E-05
10.67435,1.41716E-05
10.67487,1.416075E-05
10.67538,1.414948E-05
10.6759,1.413945E-05
10.67642,1.413155E-05
10.67694,1.412704E-05
10.67746,1.412579E-05
10.67798,1.412975E-05
10.6785,1.414201E-05
10.67902,1.414629E-05
10.67954,1.413436E-05
10.68006,1.411684E-05
10.68058,1.410113E-05
10.6811,1.409178E-05
10.68162,1.408528E-05
10.68213,1.407988E-05
10.68265,1.407631E-05
10.68317,1.407711E-05
10.68369,1.408024E-05
10.68421,1.40814E-05
10.68473,1.408181E-05
10.68525,1.40859E-05
10.68577,1.410161E-05
10.68629,1.413011E-05
10.68681,1.41537E-05
10.68733,1.416868E-05
10.68785,1.417959E-05
10.68837,1.418514E-05
10.68888,1.417913E-05
10.6894,1.416976E-05
10.68992,1.41601E-05
10.69044,1.414367E-05
10.69096,1.412744E-05
10.69148,1.41195E-05
10.692,1.41139E-05
10.69252,1.41058E-05
10.69304,1.409458E-05
10.69356,1.408294E-05
10.69408,1.407488E-05
10.6946,1.407278E-05
10.69512,1.407209E-05
10.69563,1.406635E-05
10.69615,1.406172E-05
10.69667,1.406622E-05
10.69719,1.409098E-05
10.69771,1.413627E-05
10.69823,1.418947E-05
10.69875,1.423291E-05
10.69927,1.42492E-05
10.69979,1.425139E-05
10.70031,1.424985E-05
10.70083,1.424959E-05
10.70135,1.425361E-05
10.70187,1.426021E-05
10.70238,1.426469E-05
10.7029,1.427265E-05
10.70342,1.428454E-05
10.70394,1.429255E-05
10.70446,1.429705E-05
10.70498,1.430067E-05
10.7055,1.430643E-05
10.70602,1.431365E-05
10.70654,1.432179E-05
10.70706,1.433077E-05
10.70758,1.434007E-05
10.7081,1.43481E-05
10.70862,1.435193E-05
10.70914,1.434349E-05
10.70965,1.433514E-05
10.71017,1.432995E-05
10.71069,1.431834E-05
10.71121,1.43098E-05
10.71173,1.431999E-05
10.71225,1.434003E-05
10.71277,1.434098E-05
10.71329,1.428949E-05
10.71381,1.421542E-05
10.71433,1.41829E-05
10.71485,1.419122E-05
10.71537,1.421227E-05
10.71589,1.422463E-05
10.7164,1.422515E-05
10.71692,1.421557E-05
10.71744,1.420429E-05
10.71796,1.419047E-05
10.71848,1.41694E-05
10.719,1.414918E-05
10.71952,1.413609E-05
10.72004,1.412548E-05
10.72056,1.41146E-05
10.72108,1.410482E-05
10.7216,1.410274E-05
10.72212,1.411634E-05
10.72263,1.414852E-05
10.72315,1.417418E-05
10.72367,1.418311E-05
10.72419,1.41848E-05
10.72471,1.418465E-05
10.72523,1.418394E-05
10.72575,1.418203E-05
10.72627,1.41792E-05
10.72679,1.417705E-05
10.72731,1.417524E-05
10.72783,1.417524E-05
10.72835,1.418148E-05
10.72887,1.419164E-05
10.72938,1.420129E-05
10.7299,1.421277E-05
10.73042,1.422414E-05
10.73094,1.42248E-05
10.73146,1.421457E-05
10.73198,1.420522E-05
10.7325,1.420133E-05
10.73302,1.420177E-05
10.73354,1.419975E-05
10.73406,1.419538E-05
10.73458,1.419156E-05
10.7351,1.419031E-05
10.73562,1.418544E-05
10.73613,1.417556E-05
10.73665,1.41589E-05
10.73717,1.41373E-05
10.73769,1.412437E-05
10.73821,1.412587E-05
10.73873,1.414085E-05
10.73925,1.415909E-05
10.73977,1.416677E-05
10.74029,1.416854E-05
10.74081,1.417082E-05
10.74133,1.417262E-05
10.74185,1.417403E-05
10.74237,1.417164E-05
10.74288,1.416533E-05
10.7434,1.416249E-05
10.74392,1.41677E-05
10.74444,1.417771E-05
10.74496,1.418901E-05
10.74548,1.420049E-05
10.746,1.42141E-05
10.74652,1.422771E-05
10.74704,1.423926E-05
10.74756,1.424573E-05
10.74808,1.424716E-05
10.7486,1.424839E-05
10.74912,1.424903E-05
10.74963,1.424683E-05
10.75015,1.424E-05
10.75067,1.422956E-05
10.75119,1.422436E-05
10.75171,1.422347E-05
10.75223,1.421875E-05
10.75275,1.420424E-05
10.75327,1.418797E-05
10.75379,1.417364E-05
10.75431,1.416248E-05
10.75483,1.415414E-05
10.75535,1.414649E-05
10.75587,1.414278E-05
10.75638,1.414035E-05
10.7569,1.41391E-05
10.75742,1.413831E-05
10.75794,1.413587E-05
10.75846,1.412967E-05
10.75898,1.412365E-05
10.7595,1.41275E-05
10.76002,1.414167E-05
10.76054,1.416084E-05
10.76106,1.417288E-05
10.76158,1.417326E-05
10.7621,1.416591E-05
10.76262,1.415431E-05
10.76313,1.414841E-05
10.76365,1.416405E-05
10.76417,1.420837E-05
10.76469,1.425629E-05
10.76521,1.427164E-05
10.76573,1.426461E-05
10.76625,1.425219E-05
10.76677,1.424118E-05
10.76729,1.423516E-05
10.76781,1.423431E-05
10.76833,1.423834E-05
10.76885,1.424773E-05
10.76937,1.425387E-05
10.76989,1.425666E-05
10.7704,1.426263E-05
10.77092,1.427267E-05
10.77144,1.427249E-05
10.77196,1.426544E-05
10.77248,1.426166E-05
10.773,1.425769E-05
10.77352,1.424409E-05
10.77404,1.422969E-05
10.77456,1.421998E-05
10.77508,1.421327E-05
10.7756,1.42124E-05
10.77612,1.423469E-05
10.77664,1.428688E-05
10.77715,1.433395E-05
10.77767,1.436992E-05
10.77819,1.443806E-05
10.77871,1.453302E-05
10.77923,1.457214E-05
10.77975,1.456567E-05
10.78027,1.455226E-05
10.78079,1.454623E-05
10.78131,1.454593E-05
10.78183,1.454625E-05
10.78235,1.45452E-05
10.78287,1.453357E-05
10.78338,1.450504E-05
10.7839,1.446819E-05
10.78442,1.444056E-05
10.78494,1.44255E-05
10.78546,1.441656E-05
10.78598,1.440661E-05
10.7865,1.438542E-05
10.78702,1.435084E-05
10.78754,1.431912E-05
10.78806,1.429793E-05
10.78858,1.428344E-05
10.7891,1.427566E-05
10.78962,1.427527E-05
10.79013,1.428151E-05
10.79065,1.429406E-05
10.79117,1.430024E-05
10.79169,1.430045E-05
10.79221,1.430015E-05
10.79273,1.429824E-05
10.79325,1.429695E-05
10.79377,1.430128E-05
10.79429,1.431279E-05
10.79481,1.433762E-05
10.79533,1.440463E-05
10.79585,1.457272E-05
10.79637,1.482381E-05
10.79688,1.499986E-05
10.7974,1.506276E-05
10.79792,1.507483E-05
10.79844,1.50674E-05
10.79896,1.504579E-05
10.79948,1.499481E-05
10.8,1.487811E-05
10.80052,1.476236E-05
10.80104,1.47319E-05
10.80156,1.472789E-05
10.80208,1.471283E-05
10.8026,1.464561E-05
10.80312,1.453998E-05
10.80363,1.44839E-05
10.80415,1.447317E-05
10.80467,1.447192E-05
10.80519,1.447332E-05
10.80571,1.446387E-05
10.80623,1.441795E-05
10.80675,1.435854E-05
10.80727,1.433048E-05
10.80779,1.434445E-05
10.80831,1.437282E-05
10.80883,1.440447E-05
10.80935,1.445036E-05
10.80987,1.449465E-05
10.81038,1.452034E-05
10.8109,1.452818E-05
10.81142,1.4529E-05
10.81194,1.452795E-05
