X[s],"R BICEPS FEMORIS: EMG 6->filter (FilterSlidingRMS39)"
23.19248,2.77061E-05
23.193,2.771272E-05
23.19352,2.771653E-05
23.19404,2.771518E-05
23.19456,2.770673E-05
23.19508,2.769083E-05
23.1956,2.766996E-05
23.19612,2.766196E-05
23.19663,2.771871E-05
23.19715,2.783296E-05
23.19767,2.792025E-05
23.19819,2.793602E-05
23.19871,2.792026E-05
23.19923,2.791911E-05
23.19975,2.792726E-05
23.20027,2.79317E-05
23.20079,2.793355E-05
23.20131,2.793421E-05
23.20183,2.793247E-05
23.20235,2.793336E-05
23.20287,2.793806E-05
23.20338,2.793125E-05
23.2039,2.791233E-05
23.20442,2.788206E-05
23.20494,2.782415E-05
23.20546,2.774131E-05
23.20598,2.769825E-05
23.2065,2.775007E-05
23.20702,2.776485E-05
23.20754,2.759665E-05
23.20806,2.732692E-05
23.20858,2.708258E-05
23.2091,2.688806E-05
23.20962,2.676715E-05
23.21013,2.673642E-05
23.21065,2.673622E-05
23.21117,2.671225E-05
23.21169,2.665918E-05
23.21221,2.661245E-05
23.21273,2.659913E-05
23.21325,2.660257E-05
23.21377,2.659979E-05
23.21429,2.659005E-05
23.21481,2.658101E-05
23.21533,2.658205E-05
23.21585,2.658999E-05
23.21637,2.658999E-05
23.21688,2.658123E-05
23.2174,2.656695E-05
23.21792,2.654694E-05
23.21844,2.651006E-05
23.21896,2.64666E-05
23.21948,2.642489E-05
23.22,2.63828E-05
23.22052,2.63234E-05
23.22104,2.620898E-05
23.22156,2.604069E-05
23.22208,2.589987E-05
23.2226,2.586704E-05
23.22312,2.585458E-05
23.22363,2.571232E-05
23.22415,2.540343E-05
23.22467,2.499202E-05
23.22519,2.467145E-05
23.22571,2.457287E-05
23.22623,2.457361E-05
23.22675,2.455537E-05
23.22727,2.457802E-05
23.22779,2.466109E-05
23.22831,2.469664E-05
23.22883,2.467292E-05
23.22935,2.468897E-05
23.22987,2.472534E-05
23.23038,2.476011E-05
23.2309,2.479883E-05
23.23142,2.483885E-05
23.23194,2.487659E-05
23.23246,2.491247E-05
23.23298,2.492592E-05
23.2335,2.491747E-05
23.23402,2.491747E-05
23.23454,2.495003E-05
23.23506,2.499511E-05
23.23558,2.5009E-05
23.2361,2.500706E-05
23.23662,2.50518E-05
23.23713,2.513552E-05
23.23765,2.517789E-05
23.23817,2.517744E-05
23.23869,2.517098E-05
23.23921,2.516729E-05
23.23973,2.516518E-05
23.24025,2.516175E-05
23.24077,2.516281E-05
23.24129,2.517632E-05
23.24181,2.519469E-05
23.24233,2.520877E-05
23.24285,2.522155E-05
23.24337,2.524682E-05
23.24389,2.528799E-05
23.2444,2.530242E-05
23.24492,2.524883E-05
23.24544,2.519955E-05
23.24596,2.520138E-05
23.24648,2.522407E-05
23.247,2.524055E-05
23.24752,2.522729E-05
23.24804,2.519886E-05
23.24856,2.519061E-05
23.24908,2.520828E-05
23.2496,2.523461E-05
23.25012,2.524785E-05
23.25064,2.524783E-05
23.25115,2.526232E-05
23.25167,2.530045E-05
23.25219,2.535457E-05
23.25271,2.54E-05
23.25323,2.54299E-05
23.25375,2.545136E-05
23.25427,2.546487E-05
23.25479,2.546968E-05
23.25531,2.546926E-05
23.25583,2.546636E-05
23.25635,2.546236E-05
23.25687,2.545978E-05
23.25739,2.545933E-05
23.2579,2.545986E-05
23.25842,2.54684E-05
23.25894,2.54992E-05
23.25946,2.553556E-05
23.25998,2.556651E-05
23.2605,2.562995E-05
23.26102,2.570712E-05
23.26154,2.574088E-05
23.26206,2.572965E-05
23.26258,2.571569E-05
23.2631,2.571274E-05
23.26362,2.571255E-05
23.26414,2.570166E-05
23.26465,2.56986E-05
23.26517,2.572424E-05
23.26569,2.576972E-05
23.26621,2.579168E-05
23.26673,2.575956E-05
23.26725,2.57131E-05
23.26777,2.567335E-05
23.26829,2.564418E-05
23.26881,2.562476E-05
23.26933,2.559312E-05
23.26985,2.556812E-05
23.27036,2.557013E-05
23.27089,2.556195E-05
23.2714,2.549705E-05
23.27192,2.534646E-05
23.27244,2.52471E-05
23.27296,2.530435E-05
23.27348,2.541151E-05
23.274,2.545984E-05
23.27452,2.545918E-05
23.27504,2.546182E-05
23.27556,2.546289E-05
23.27608,2.543084E-05
23.2766,2.537393E-05
23.27711,2.534283E-05
23.27764,2.534282E-05
23.27815,2.536628E-05
23.27867,2.545341E-05
23.27919,2.563588E-05
23.27971,2.58628E-05
23.28023,2.605313E-05
23.28075,2.614129E-05
23.28127,2.614279E-05
23.28179,2.619262E-05
23.28231,2.632018E-05
23.28283,2.637046E-05
23.28335,2.633855E-05
23.28386,2.630747E-05
23.28439,2.630068E-05
23.2849,2.630595E-05
23.28542,2.631322E-05
23.28594,2.632075E-05
23.28646,2.634597E-05
23.28698,2.638591E-05
23.2875,2.641323E-05
23.28802,2.641997E-05
23.28854,2.642003E-05
23.28906,2.641415E-05
23.28958,2.636693E-05
23.2901,2.629244E-05
23.29062,2.627135E-05
23.29114,2.626423E-05
23.29165,2.621234E-05
23.29217,2.617421E-05
23.29269,2.618981E-05
23.29321,2.622569E-05
23.29373,2.622513E-05
23.29425,2.618861E-05
23.29477,2.61667E-05
23.29529,2.616791E-05
23.29581,2.612961E-05
23.29633,2.607468E-05
23.29685,2.604933E-05
23.29737,2.604556E-05
23.29788,2.605205E-05
23.2984,2.605397E-05
23.29892,2.60568E-05
23.29944,2.607635E-05
23.29996,2.610351E-05
23.30048,2.612958E-05
23.301,2.61467E-05
23.30152,2.61543E-05
23.30204,2.615385E-05
23.30256,2.61564E-05
23.30308,2.61625E-05
23.3036,2.616503E-05
23.30412,2.615906E-05
23.30463,2.612904E-05
23.30515,2.609728E-05
23.30567,2.609068E-05
23.30619,2.610016E-05
23.30671,2.611135E-05
23.30723,2.612409E-05
23.30775,2.613776E-05
23.30827,2.615096E-05
23.30879,2.615531E-05
23.30931,2.613805E-05
23.30983,2.612443E-05
23.31035,2.612284E-05
23.31087,2.612409E-05
23.31138,2.612303E-05
23.3119,2.611961E-05
23.31242,2.612232E-05
23.31294,2.612962E-05
23.31346,2.61316E-05
23.31398,2.613158E-05
23.3145,2.61312E-05
23.31502,2.61284E-05
23.31554,2.612642E-05
23.31606,2.613187E-05
23.31658,2.613771E-05
23.3171,2.613469E-05
23.31762,2.612937E-05
23.31813,2.612606E-05
23.31866,2.611371E-05
23.31917,2.610939E-05
23.31969,2.611836E-05
23.32021,2.612388E-05
23.32073,2.614096E-05
23.32125,2.615499E-05
23.32177,2.615561E-05
23.32229,2.615508E-05
23.32281,2.614688E-05
23.32333,2.612292E-05
23.32385,2.612413E-05
23.32437,2.619484E-05
23.32488,2.628618E-05
23.3254,2.635129E-05
23.32592,2.639553E-05
23.32644,2.641227E-05
23.32696,2.639767E-05
23.32748,2.637656E-05
23.328,2.639664E-05
23.32852,2.644954E-05
23.32904,2.646378E-05
23.32956,2.643311E-05
23.33008,2.639565E-05
23.3306,2.63802E-05
23.33112,2.638E-05
23.33163,2.637935E-05
23.33215,2.638108E-05
23.33267,2.638587E-05
23.33319,2.63871E-05
23.33371,2.637387E-05
23.33423,2.636072E-05
23.33475,2.637242E-05
23.33527,2.638632E-05
23.33579,2.639194E-05
23.33631,2.638606E-05
23.33683,2.638368E-05
23.33735,2.64334E-05
23.33787,2.650412E-05
23.33838,2.652693E-05
23.3389,2.652611E-05
23.33942,2.6523E-05
23.33994,2.650665E-05
23.34046,2.649875E-05
23.34098,2.653082E-05
23.3415,2.656164E-05
23.34202,2.657553E-05
23.34254,2.657818E-05
23.34306,2.65687E-05
23.34358,2.654107E-05
23.3441,2.64742E-05
23.34462,2.640752E-05
23.34513,2.646575E-05
23.34565,2.661073E-05
23.34617,2.667241E-05
23.34669,2.659971E-05
23.34721,2.649269E-05
23.34773,2.6457E-05
23.34825,2.650528E-05
23.34877,2.658629E-05
23.34929,2.663264E-05
23.34981,2.662648E-05
23.35033,2.661237E-05
23.35085,2.66173E-05
23.35137,2.660922E-05
23.35188,2.656545E-05
23.3524,2.652274E-05
23.35292,2.649865E-05
23.35344,2.644658E-05
23.35396,2.632191E-05
23.35448,2.61296E-05
23.355,2.596642E-05
23.35552,2.590232E-05
23.35604,2.593661E-05
23.35656,2.603461E-05
23.35708,2.608408E-05
23.3576,2.603962E-05
23.35812,2.600676E-05
23.35863,2.599486E-05
23.35915,2.5973E-05
23.35967,2.593268E-05
23.36019,2.590994E-05
23.36071,2.589719E-05
23.36123,2.587819E-05
23.36175,2.586857E-05
23.36227,2.586763E-05
23.36279,2.585271E-05
23.36331,2.5817E-05
23.36383,2.580149E-05
23.36435,2.579853E-05
23.36487,2.575319E-05
23.36539,2.569789E-05
23.3659,2.568499E-05
23.36642,2.572344E-05
23.36694,2.577031E-05
23.36746,2.578223E-05
23.36798,2.576641E-05
23.3685,2.576007E-05
23.36902,2.580508E-05
23.36954,2.587664E-05
23.37006,2.590455E-05
23.37058,2.590005E-05
23.3711,2.590243E-05
23.37162,2.587819E-05
23.37214,2.576694E-05
23.37265,2.564121E-05
23.37317,2.559904E-05
23.37369,2.559974E-05
23.37421,2.557579E-05
23.37473,2.551526E-05
23.37525,2.545736E-05
23.37577,2.545658E-05
23.37629,2.550162E-05
23.37681,2.553738E-05
23.37733,2.554192E-05
23.37785,2.553614E-05
23.37837,2.555565E-05
23.37889,2.557803E-05
23.3794,2.555526E-05
23.37992,2.551866E-05
23.38044,2.550281E-05
23.38096,2.549594E-05
23.38148,2.548553E-05
23.382,2.548066E-05
23.38252,2.5473E-05
23.38304,2.544353E-05
23.38356,2.538817E-05
23.38408,2.53211E-05
23.3846,2.526761E-05
23.38512,2.525105E-05
23.38564,2.523839E-05
23.38615,2.518754E-05
23.38667,2.517336E-05
23.38719,2.523736E-05
23.38771,2.526717E-05
23.38823,2.518217E-05
23.38875,2.490319E-05
23.38927,2.446864E-05
23.38979,2.411825E-05
23.39031,2.398098E-05
23.39083,2.396239E-05
23.39135,2.396314E-05
23.39186,2.396296E-05
23.39239,2.395612E-05
23.3929,2.394222E-05
23.39342,2.394133E-05
23.39394,2.395205E-05
23.39446,2.393762E-05
23.39498,2.391898E-05
23.3955,2.391054E-05
23.39602,2.390984E-05
23.39654,2.392525E-05
23.39706,2.394639E-05
23.39758,2.394314E-05
23.3981,2.393684E-05
23.39861,2.396481E-05
23.39914,2.400611E-05
23.39965,2.403015E-05
23.40017,2.404319E-05
23.40069,2.404209E-05
23.40121,2.404404E-05
23.40173,2.405904E-05
23.40225,2.406482E-05
23.40277,2.406404E-05
23.40329,2.406249E-05
23.40381,2.406224E-05
23.40433,2.406256E-05
23.40485,2.406244E-05
23.40536,2.406231E-05
23.40589,2.406478E-05
23.4064,2.405433E-05
23.40692,2.39952E-05
23.40744,2.391591E-05
23.40796,2.388343E-05
23.40848,2.390179E-05
23.409,2.390868E-05
23.40952,2.390398E-05
23.41004,2.391845E-05
23.41056,2.395739E-05
23.41108,2.400056E-05
23.4116,2.40279E-05
23.41212,2.404008E-05
23.41264,2.404007E-05
23.41315,2.405191E-05
23.41367,2.40822E-05
23.41419,2.411424E-05
23.41471,2.412879E-05
23.41523,2.413889E-05
23.41575,2.415012E-05
23.41627,2.412799E-05
23.41679,2.411286E-05
23.41731,2.411933E-05
23.41783,2.411256E-05
23.41835,2.411366E-05
23.41887,2.414561E-05
23.41938,2.418352E-05
23.4199,2.421497E-05
23.42042,2.424621E-05
23.42094,2.427062E-05
23.42146,2.426583E-05
23.42198,2.422513E-05
23.4225,2.418368E-05
23.42302,2.41801E-05
23.42354,2.419468E-05
23.42406,2.421213E-05
23.42458,2.42302E-05
23.4251,2.42315E-05
23.42562,2.423494E-05
23.42613,2.425314E-05
23.42665,2.427375E-05
23.42717,2.426933E-05
23.42769,2.419407E-05
23.42821,2.405915E-05
23.42873,2.392697E-05
23.42925,2.387517E-05
23.42977,2.391497E-05
23.43029,2.401569E-05
23.43081,2.412296E-05
23.43133,2.416672E-05
23.43185,2.417869E-05
23.43237,2.417787E-05
23.43288,2.417254E-05
23.4334,2.417463E-05
23.43392,2.419765E-05
23.43444,2.424873E-05
23.43496,2.430526E-05
23.43548,2.431947E-05
23.436,2.428992E-05
23.43652,2.425648E-05
23.43704,2.424394E-05
23.43756,2.424316E-05
23.43808,2.420245E-05
23.4386,2.411863E-05
23.43912,2.401888E-05
23.43963,2.391169E-05
23.44016,2.380355E-05
23.44067,2.373816E-05
23.44119,2.372164E-05
23.44171,2.372998E-05
23.44223,2.37392E-05
23.44275,2.373869E-05
23.44327,2.373837E-05
23.44379,2.373888E-05
23.44431,2.374273E-05
23.44483,2.378449E-05
23.44535,2.386709E-05
23.44587,2.38847E-05
23.44638,2.377082E-05
23.4469,2.362953E-05
23.44742,2.354548E-05
23.44794,2.35413E-05
23.44846,2.358557E-05
23.44898,2.364777E-05
23.4495,2.370598E-05
23.45002,2.372606E-05
23.45054,2.372378E-05
23.45106,2.373671E-05
23.45158,2.377005E-05
23.4521,2.380839E-05
23.45262,2.382209E-05
23.45313,2.382335E-05
23.45365,2.382335E-05
23.45417,2.383113E-05
23.45469,2.382937E-05
23.45521,2.381325E-05
23.45573,2.376698E-05
23.45625,2.369541E-05
23.45677,2.362924E-05
23.45729,2.359191E-05
23.45781,2.356697E-05
23.45833,2.353072E-05
23.45885,2.351881E-05
23.45937,2.354922E-05
23.45988,2.360336E-05
23.4604,2.366943E-05
23.46092,2.372337E-05
23.46144,2.373555E-05
23.46196,2.373469E-05
23.46248,2.378421E-05
23.463,2.389347E-05
23.46352,2.403561E-05
23.46404,2.416821E-05
23.46456,2.424946E-05
23.46508,2.427753E-05
23.4656,2.427259E-05
23.46612,2.426441E-05
23.46663,2.425934E-05
23.46715,2.424811E-05
23.46767,2.422859E-05
23.46819,2.422205E-05
23.46871,2.423457E-05
23.46923,2.423183E-05
23.46975,2.42042E-05
23.47027,2.417471E-05
23.47079,2.414672E-05
23.47131,2.412775E-05
23.47183,2.412015E-05
23.47235,2.411675E-05
23.47287,2.41194E-05
23.47338,2.412318E-05
23.4739,2.412446E-05
23.47442,2.413277E-05
23.47494,2.415815E-05
23.47546,2.42018E-05
23.47598,2.423397E-05
23.4765,2.422674E-05
23.47702,2.414505E-05
23.47754,2.400356E-05
23.47806,2.391414E-05
23.47858,2.391266E-05
23.4791,2.391795E-05
23.47962,2.392256E-05
23.48013,2.392208E-05
23.48065,2.390645E-05
23.48117,2.386801E-05
23.48169,2.382337E-05
23.48221,2.380127E-05
23.48273,2.383636E-05
23.48325,2.3948E-05
23.48377,2.408982E-05
23.48429,2.418484E-05
23.48481,2.421809E-05
23.48533,2.422985E-05
23.48585,2.422594E-05
23.48637,2.417194E-05
23.48689,2.410075E-05
23.4874,2.406409E-05
23.48792,2.405646E-05
23.48844,2.405751E-05
23.48896,2.40735E-05
23.48948,2.414746E-05
23.49,2.426235E-05
23.49052,2.43357E-05
23.49104,2.43343E-05
23.49156,2.430864E-05
23.49208,2.428871E-05
23.4926,2.427226E-05
23.49312,2.425693E-05
23.49364,2.423757E-05
23.49415,2.420941E-05
23.49467,2.418676E-05
23.49519,2.419036E-05
23.49571,2.420634E-05
23.49623,2.422233E-05
23.49675,2.425311E-05
23.49727,2.429124E-05
23.49779,2.431568E-05
23.49831,2.431685E-05
23.49883,2.429684E-05
23.49935,2.428023E-05
23.49987,2.42884E-05
23.50039,2.429838E-05
23.5009,2.428427E-05
23.50142,2.424794E-05
23.50194,2.422721E-05
23.50246,2.422523E-05
23.50298,2.421396E-05
23.5035,2.420454E-05
23.50402,2.420152E-05
23.50454,2.420978E-05
23.50506,2.424625E-05
23.50558,2.431027E-05
23.5061,2.436996E-05
23.50662,2.442247E-05
23.50714,2.448967E-05
23.50765,2.456028E-05
23.50817,2.460408E-05
23.50869,2.458451E-05
23.50921,2.454052E-05
23.50973,2.449686E-05
23.51025,2.443313E-05
23.51077,2.43898E-05
23.51129,2.439691E-05
23.51181,2.442714E-05
23.51233,2.444075E-05
23.51285,2.443725E-05
23.51336,2.443017E-05
23.51389,2.443166E-05
23.5144,2.44237E-05
23.51492,2.438896E-05
23.51544,2.433402E-05
23.51596,2.430907E-05
23.51648,2.433373E-05
23.517,2.433669E-05
23.51752,2.433909E-05
23.51804,2.436545E-05
23.51856,2.438631E-05
23.51908,2.441519E-05
23.5196,2.444359E-05
23.52011,2.444739E-05
23.52064,2.444714E-05
23.52115,2.442784E-05
23.52167,2.439829E-05
23.52219,2.43512E-05
23.52271,2.423721E-05
23.52323,2.410239E-05
23.52375,2.402599E-05
23.52427,2.400246E-05
23.52479,2.399869E-05
23.52531,2.401365E-05
23.52583,2.405766E-05
23.52635,2.408915E-05
23.52687,2.408799E-05
23.52739,2.412593E-05
23.5279,2.417393E-05
23.52842,2.410495E-05
23.52894,2.391081E-05
23.52946,2.366517E-05
23.52998,2.346338E-05
23.5305,2.339096E-05
23.53102,2.339263E-05
23.53154,2.3352E-05
23.53206,2.328414E-05
23.53258,2.329629E-05
23.5331,2.33278E-05
23.53362,2.333109E-05
23.53414,2.333053E-05
23.53465,2.332743E-05
23.53517,2.331893E-05
23.53569,2.331098E-05
23.53621,2.32859E-05
23.53673,2.324083E-05
23.53725,2.320824E-05
23.53777,2.32029E-05
23.53829,2.320306E-05
23.53881,2.320275E-05
23.53933,2.320002E-05
23.53985,2.320026E-05
23.54037,2.321369E-05
23.54088,2.321786E-05
23.5414,2.321288E-05
23.54192,2.319837E-05
23.54244,2.315424E-05
23.54296,2.310841E-05
23.54348,2.311066E-05
23.544,2.314338E-05
23.54452,2.317279E-05
23.54504,2.318729E-05
23.54556,2.318562E-05
23.54608,2.318759E-05
23.5466,2.31944E-05
23.54712,2.320066E-05
23.54763,2.321518E-05
23.54815,2.323623E-05
23.54867,2.324004E-05
23.54919,2.32183E-05
23.54971,2.319617E-05
23.55023,2.317252E-05
23.55075,2.315154E-05
23.55127,2.316826E-05
23.55179,2.325792E-05
23.55231,2.336556E-05
23.55283,2.343247E-05
23.55335,2.348092E-05
23.55387,2.353691E-05
23.55438,2.360301E-05
23.5549,2.365569E-05
23.55542,2.367073E-05
23.55594,2.366124E-05
23.55646,2.36508E-05
23.55698,2.365811E-05
23.5575,2.368782E-05
23.55802,2.37004E-05
23.55854,2.369093E-05
23.55906,2.36893E-05
23.55958,2.369248E-05
23.5601,2.3692E-05
23.56062,2.369233E-05
23.56113,2.373458E-05
23.56166,2.380151E-05
23.56217,2.38361E-05
23.56269,2.383459E-05
23.56321,2.383236E-05
23.56373,2.38353E-05
23.56425,2.384882E-05
23.56477,2.387616E-05
23.56529,2.39029E-05
23.56581,2.390974E-05
23.56633,2.390195E-05
23.56685,2.394143E-05
23.56737,2.40199E-05
23.56788,2.403562E-05
23.5684,2.4052E-05
23.56892,2.415037E-05
23.56944,2.425739E-05
23.56996,2.429183E-05
23.57048,2.426689E-05
23.571,2.425152E-05
23.57152,2.42685E-05
23.57204,2.430091E-05
23.57256,2.434141E-05
23.57308,2.438563E-05
23.5736,2.440664E-05
23.57412,2.437494E-05
23.57463,2.432353E-05
23.57515,2.426782E-05
23.57567,2.421905E-05
23.57619,2.420277E-05
23.57671,2.421423E-05
23.57723,2.420176E-05
23.57775,2.411536E-05
23.57827,2.403461E-05
23.57879,2.402595E-05
23.57931,2.405308E-05
23.57983,2.412732E-05
23.58035,2.422558E-05
23.58087,2.428023E-05
23.58138,2.428376E-05
23.5819,2.429024E-05
23.58242,2.430975E-05
23.58294,2.430407E-05
23.58346,2.429655E-05
23.58398,2.430363E-05
23.5845,2.429297E-05
23.58502,2.427014E-05
23.58554,2.426274E-05
23.58606,2.430225E-05
23.58658,2.434555E-05
23.5871,2.43145E-05
23.58762,2.4258E-05
23.58813,2.424793E-05
23.58865,2.42555E-05
23.58917,2.425594E-05
23.58969,2.425122E-05
23.59021,2.423247E-05
23.59073,2.420563E-05
23.59125,2.417361E-05
23.59177,2.41654E-05
23.59229,2.421418E-05
23.59281,2.42907E-05
23.59333,2.434713E-05
23.59385,2.435103E-05
23.59437,2.428406E-05
23.59488,2.413794E-05
23.5954,2.397502E-05
23.59592,2.389768E-05
23.59644,2.391269E-05
23.59696,2.392245E-05
23.59748,2.38878E-05
23.598,2.380427E-05
23.59852,2.371469E-05
23.59904,2.366744E-05
23.59956,2.365083E-05
23.60008,2.366643E-05
23.6006,2.379447E-05
23.60112,2.407511E-05
23.60163,2.430181E-05
23.60215,2.433433E-05
23.60267,2.429012E-05
23.60319,2.427002E-05
23.60371,2.426691E-05
23.60423,2.427541E-05
23.60475,2.430418E-05
23.60527,2.431702E-05
23.60579,2.427619E-05
23.60631,2.414904E-05
23.60683,2.401339E-05
23.60735,2.398694E-05
23.60787,2.401546E-05
23.60839,2.40835E-05
23.6089,2.417786E-05
23.60942,2.426222E-05
23.60994,2.433184E-05
23.61046,2.440977E-05
23.61098,2.451543E-05
23.6115,2.460344E-05
23.61202,2.459957E-05
23.61254,2.457616E-05
23.61306,2.470636E-05
23.61358,2.492271E-05
23.6141,2.50822E-05
23.61462,2.517012E-05
23.61514,2.521155E-05
23.61565,2.519556E-05
23.61617,2.511478E-05
23.61669,2.506327E-05
23.61721,2.511401E-05
23.61773,2.523128E-05
23.61825,2.533487E-05
23.61877,2.534225E-05
23.61929,2.527921E-05
23.61981,2.524729E-05
23.62033,2.524471E-05
23.62085,2.524277E-05
23.62137,2.524537E-05
23.62189,2.52398E-05
23.6224,2.522763E-05
23.62292,2.521956E-05
23.62344,2.522332E-05
23.62396,2.522779E-05
23.62448,2.522899E-05
23.625,2.521537E-05
23.62552,2.51852E-05
23.62604,2.515799E-05
23.62656,2.514273E-05
23.62708,2.513971E-05
23.6276,2.513873E-05
23.62812,2.512706E-05
23.62864,2.513937E-05
23.62915,2.519542E-05
23.62967,2.528671E-05
23.63019,2.538907E-05
23.63071,2.546585E-05
23.63123,2.55039E-05
23.63175,2.550821E-05
23.63227,2.550077E-05
23.63279,2.552523E-05
23.63331,2.560535E-05
23.63383,2.570469E-05
23.63435,2.574977E-05
23.63486,2.570961E-05
23.63539,2.56456E-05
23.6359,2.564078E-05
23.63642,2.563332E-05
23.63694,2.556634E-05
23.63746,2.554071E-05
23.63798,2.555588E-05
23.6385,2.554661E-05
23.63902,2.55312E-05
23.63954,2.553466E-05
23.64006,2.554404E-05
23.64058,2.556965E-05
23.6411,2.560708E-05
23.64161,2.561737E-05
23.64214,2.562616E-05
23.64265,2.571837E-05
23.64317,2.587024E-05
23.64369,2.597489E-05
23.64421,2.603165E-05
23.64473,2.604848E-05
23.64525,2.604776E-05
23.64577,2.605019E-05
23.64629,2.605119E-05
23.64681,2.607276E-05
23.64733,2.613001E-05
23.64785,2.617026E-05
23.64837,2.616864E-05
23.64889,2.616454E-05
23.6494,2.616209E-05
23.64992,2.614904E-05
23.65044,2.616145E-05
23.65096,2.62066E-05
23.65148,2.623751E-05
23.652,2.622977E-05
23.65252,2.621827E-05
23.65304,2.622697E-05
23.65356,2.625035E-05
23.65408,2.62803E-05
23.6546,2.631037E-05
23.65512,2.633372E-05
23.65564,2.635922E-05
23.65615,2.640454E-05
23.65667,2.648632E-05
23.65719,2.65848E-05
23.65771,2.663835E-05
23.65823,2.66369E-05
23.65875,2.66274E-05
23.65927,2.663951E-05
23.65979,2.665397E-05
23.66031,2.663118E-05
23.66083,2.65759E-05
23.66135,2.653474E-05
23.66187,2.653205E-05
23.66238,2.654059E-05
23.6629,2.652701E-05
23.66342,2.650939E-05
23.66394,2.649505E-05
23.66446,2.647247E-05
23.66498,2.649593E-05
23.6655,2.659603E-05
23.66602,2.672135E-05
23.66654,2.679628E-05
23.66706,2.679836E-05
23.66758,2.6822E-05
23.6681,2.692214E-05
23.66862,2.704812E-05
23.66913,2.719742E-05
23.66965,2.736177E-05
23.67017,2.74726E-05
23.67069,2.748573E-05
23.67121,2.747878E-05
23.67173,2.75558E-05
23.67225,2.774595E-05
23.67277,2.797951E-05
23.67329,2.815821E-05
23.67381,2.823762E-05
23.67433,2.825444E-05
23.67485,2.826842E-05
23.67537,2.825833E-05
23.67588,2.823116E-05
23.6764,2.826539E-05
23.67692,2.832486E-05
23.67744,2.833879E-05
23.67796,2.832492E-05
23.67848,2.832701E-05
23.679,2.832347E-05
23.67952,2.82832E-05
23.68004,2.821094E-05
23.68056,2.815624E-05
23.68108,2.818912E-05
23.6816,2.825471E-05
23.68212,2.830534E-05
23.68263,2.835651E-05
23.68316,2.84161E-05
23.68367,2.845318E-05
23.68419,2.842545E-05
23.68471,2.834862E-05
23.68523,2.829544E-05
23.68575,2.828684E-05
23.68627,2.828949E-05
23.68679,2.82899E-05
23.68731,2.828906E-05
23.68783,2.828438E-05
23.68835,2.828185E-05
23.68887,2.828653E-05
23.68938,2.829227E-05
23.6899,2.829227E-05
23.69042,2.83111E-05
23.69094,2.840875E-05
23.69146,2.856637E-05
23.69198,2.870711E-05
23.6925,2.880388E-05
23.69302,2.885128E-05
23.69354,2.885275E-05
23.69406,2.887065E-05
23.69458,2.889605E-05
23.6951,2.88793E-05
23.69562,2.887466E-05
23.69613,2.891378E-05
23.69665,2.89323E-05
23.69717,2.892725E-05
23.69769,2.891468E-05
23.69821,2.888189E-05
23.69873,2.882299E-05
23.69925,2.876394E-05
23.69977,2.874423E-05
23.70029,2.874827E-05
23.70081,2.873869E-05
23.70133,2.87143E-05
23.70185,2.868864E-05
23.70237,2.867636E-05
23.70288,2.867542E-05
23.7034,2.868502E-05
23.70392,2.871653E-05
23.70444,2.877113E-05
23.70496,2.880146E-05
23.70548,2.880149E-05
23.706,2.882458E-05
23.70652,2.885906E-05
23.70704,2.886583E-05
23.70756,2.885307E-05
23.70808,2.885333E-05
23.7086,2.884712E-05
23.70912,2.881583E-05
23.70963,2.876999E-05
23.71015,2.871562E-05
23.71067,2.867104E-05
23.71119,2.86612E-05
23.71171,2.866076E-05
23.71223,2.861962E-05
23.71275,2.852789E-05
23.71327,2.841338E-05
23.71379,2.831972E-05
23.71431,2.826917E-05
23.71483,2.824881E-05
23.71535,2.825057E-05
23.71587,2.826119E-05
23.71638,2.827176E-05
23.7169,2.827758E-05
23.71742,2.827895E-05
23.71794,2.827448E-05
23.71846,2.82642E-05
23.71898,2.826144E-05
23.7195,2.826144E-05
23.72002,2.824061E-05
23.72054,2.823802E-05
23.72106,2.826135E-05
23.72158,2.826854E-05
23.7221,2.82698E-05
23.72262,2.828959E-05
23.72313,2.832587E-05
23.72365,2.837642E-05
23.72417,2.842821E-05
23.72469,2.844121E-05
23.72521,2.84085E-05
23.72573,2.838112E-05
23.72625,2.837056E-05
23.72677,2.836778E-05
23.72729,2.836325E-05
23.72781,2.836023E-05
23.72833,2.83586E-05
23.72885,2.834038E-05
23.72937,2.832513E-05
23.72989,2.83358E-05
23.7304,2.834478E-05
23.73092,2.834299E-05
23.73144,2.835427E-05
23.73196,2.840186E-05
23.73248,2.850684E-05
23.733,2.862218E-05
23.73352,2.862946E-05
23.73404,2.854995E-05
23.73456,2.848323E-05
23.73508,2.846131E-05
23.7356,2.84611E-05
23.73612,2.845721E-05
23.73664,2.844324E-05
23.73715,2.843113E-05
23.73767,2.843369E-05
23.73819,2.84678E-05
23.73871,2.851692E-05
23.73923,2.849132E-05
23.73975,2.839821E-05
23.74027,2.832625E-05
23.74079,2.830511E-05
23.74131,2.830271E-05
23.74183,2.830476E-05
23.74235,2.831501E-05
23.74287,2.832002E-05
23.74339,2.831503E-05
23.7439,2.832277E-05
23.74442,2.833786E-05
23.74494,2.834448E-05
23.74546,2.834108E-05
23.74598,2.832254E-05
23.7465,2.828248E-05
23.74702,2.824042E-05
23.74754,2.82278E-05
23.74806,2.82409E-05
23.74858,2.824907E-05
23.7491,2.824042E-05
23.74961,2.822174E-05
23.75014,2.82138E-05
