X[s],"R RECTUS FEMORIS: EMG 1->filter (FilterSlidingRMS33)"
26.12458,1.165066E-05
26.1251,1.16393E-05
26.12562,1.163354E-05
26.12613,1.163437E-05
26.12665,1.163698E-05
26.12717,1.163341E-05
26.12769,1.162386E-05
26.12821,1.161699E-05
26.12873,1.161523E-05
26.12925,1.161737E-05
26.12977,1.162372E-05
26.13029,1.162857E-05
26.13081,1.163043E-05
26.13133,1.163419E-05
26.13185,1.16416E-05
26.13237,1.164704E-05
26.13288,1.164704E-05
26.1334,1.165078E-05
26.13392,1.166171E-05
26.13444,1.167777E-05
26.13496,1.169347E-05
26.13548,1.170765E-05
26.136,1.171802E-05
26.13652,1.172763E-05
26.13704,1.173995E-05
26.13756,1.175317E-05
26.13808,1.176521E-05
26.1386,1.178043E-05
26.13912,1.179963E-05
26.13964,1.181481E-05
26.14015,1.18264E-05
26.14067,1.183686E-05
26.14119,1.184951E-05
26.14171,1.186196E-05
26.14223,1.186196E-05
26.14275,1.185218E-05
26.14327,1.184664E-05
26.14379,1.18506E-05
26.14431,1.185185E-05
26.14483,1.184054E-05
26.14535,1.182052E-05
26.14587,1.180118E-05
26.14639,1.178589E-05
26.1469,1.177513E-05
26.14742,1.176705E-05
26.14794,1.176108E-05
26.14846,1.17588E-05
26.14898,1.176294E-05
26.1495,1.176975E-05
26.15002,1.177202E-05
26.15054,1.177132E-05
26.15106,1.177599E-05
26.15158,1.178185E-05
26.1521,1.178307E-05
26.15262,1.178307E-05
26.15314,1.178338E-05
26.15365,1.178871E-05
26.15417,1.179973E-05
26.15469,1.181406E-05
26.15521,1.182298E-05
26.15573,1.182032E-05
26.15625,1.181808E-05
26.15677,1.181809E-05
26.15729,1.181987E-05
26.15781,1.182016E-05
26.15833,1.181556E-05
26.15885,1.181088E-05
26.15937,1.180922E-05
26.15989,1.180606E-05
26.1604,1.180231E-05
26.16092,1.180318E-05
26.16144,1.181045E-05
26.16196,1.181679E-05
26.16248,1.181879E-05
26.163,1.18217E-05
26.16352,1.182122E-05
26.16404,1.18138E-05
26.16456,1.180893E-05
26.16508,1.180893E-05
26.1656,1.180614E-05
26.16611,1.180035E-05
26.16664,1.179598E-05
26.16715,1.179571E-05
26.16767,1.179431E-05
26.16819,1.178317E-05
26.16871,1.176932E-05
26.16923,1.17585E-05
26.16975,1.174892E-05
26.17027,1.173828E-05
26.17079,1.172831E-05
26.17131,1.172534E-05
26.17183,1.172447E-05
26.17235,1.171901E-05
26.17286,1.170461E-05
26.17339,1.169255E-05
26.1739,1.16863E-05
26.17442,1.168239E-05
26.17494,1.167668E-05
26.17546,1.166674E-05
26.17598,1.16538E-05
26.1765,1.164119E-05
26.17702,1.162983E-05
26.17754,1.16206E-05
26.17806,1.161491E-05
26.17858,1.161109E-05
26.1791,1.160292E-05
26.17962,1.159409E-05
26.18014,1.15855E-05
26.18065,1.157555E-05
26.18117,1.156871E-05
26.18169,1.156376E-05
26.18221,1.155375E-05
26.18273,1.154257E-05
26.18325,1.153465E-05
26.18377,1.152672E-05
26.18429,1.151293E-05
26.18481,1.149978E-05
26.18533,1.149318E-05
26.18585,1.149133E-05
26.18637,1.148972E-05
26.18689,1.148335E-05
26.1874,1.147804E-05
26.18792,1.147804E-05
26.18844,1.147639E-05
26.18896,1.146823E-05
26.18948,1.146243E-05
26.19,1.146119E-05
26.19052,1.146255E-05
26.19104,1.147406E-05
26.19156,1.148916E-05
26.19208,1.149754E-05
26.1926,1.15011E-05
26.19312,1.150237E-05
26.19363,1.150615E-05
26.19415,1.151488E-05
26.19467,1.152167E-05
26.19519,1.152765E-05
26.19571,1.15295E-05
26.19623,1.152981E-05
26.19675,1.153043E-05
26.19727,1.152903E-05
26.19779,1.153286E-05
26.19831,1.153871E-05
26.19883,1.15449E-05
26.19935,1.154873E-05
26.19987,1.155067E-05
26.20038,1.155171E-05
26.2009,1.155226E-05
26.20142,1.155307E-05
26.20194,1.155504E-05
26.20246,1.155889E-05
26.20298,1.156343E-05
26.2035,1.156776E-05
26.20402,1.156776E-05
26.20454,1.15625E-05
26.20506,1.155085E-05
26.20558,1.154399E-05
26.2061,1.154758E-05
26.20662,1.155388E-05
26.20713,1.155388E-05
26.20765,1.155463E-05
26.20817,1.156071E-05
26.20869,1.156346E-05
26.20921,1.156385E-05
26.20973,1.156688E-05
26.21025,1.157101E-05
26.21077,1.157332E-05
26.21129,1.157886E-05
26.21181,1.15916E-05
26.21233,1.160736E-05
26.21285,1.162678E-05
26.21337,1.164327E-05
26.21388,1.16622E-05
26.21441,1.16837E-05
26.21492,1.169562E-05
26.21544,1.169371E-05
26.21596,1.168751E-05
26.21648,1.168257E-05
26.217,1.168006E-05
26.21752,1.167819E-05
26.21804,1.167347E-05
26.21856,1.165821E-05
26.21908,1.164341E-05
26.2196,1.164111E-05
26.22012,1.164815E-05
26.22063,1.164287E-05
26.22115,1.16277E-05
26.22167,1.161479E-05
26.22219,1.159968E-05
26.22271,1.158207E-05
26.22323,1.156717E-05
26.22375,1.155355E-05
26.22427,1.154259E-05
26.22479,1.15378E-05
26.22531,1.153232E-05
26.22583,1.152413E-05
26.22635,1.151521E-05
26.22687,1.150975E-05
26.22738,1.150766E-05
26.2279,1.150543E-05
26.22842,1.15051E-05
26.22894,1.150616E-05
26.22946,1.150897E-05
26.22998,1.151658E-05
26.2305,1.152603E-05
26.23102,1.152804E-05
26.23154,1.152804E-05
26.23206,1.153611E-05
26.23258,1.154928E-05
26.2331,1.15642E-05
26.23362,1.157703E-05
26.23413,1.158545E-05
26.23465,1.15926E-05
26.23517,1.159792E-05
26.23569,1.159841E-05
26.23621,1.160179E-05
26.23673,1.161505E-05
26.23725,1.162581E-05
26.23777,1.163433E-05
26.23829,1.164586E-05
26.23881,1.165607E-05
26.23933,1.166299E-05
26.23985,1.167396E-05
26.24037,1.16858E-05
26.24088,1.169374E-05
26.2414,1.169443E-05
26.24192,1.168868E-05
26.24244,1.168294E-05
26.24296,1.167799E-05
26.24348,1.167122E-05
26.244,1.166237E-05
26.24452,1.165326E-05
26.24504,1.164646E-05
26.24556,1.164115E-05
26.24608,1.163164E-05
26.2466,1.161875E-05
26.24712,1.160322E-05
26.24763,1.158291E-05
26.24815,1.156238E-05
26.24867,1.154929E-05
26.24919,1.15445E-05
26.24971,1.153869E-05
26.25023,1.153399E-05
26.25075,1.153621E-05
26.25127,1.154358E-05
26.25179,1.155241E-05
26.25231,1.155637E-05
26.25283,1.155985E-05
26.25335,1.157079E-05
26.25387,1.158194E-05
26.25438,1.158935E-05
26.2549,1.159694E-05
26.25542,1.16082E-05
26.25594,1.162243E-05
26.25646,1.163242E-05
26.25698,1.163277E-05
26.2575,1.162975E-05
26.25802,1.164002E-05
26.25854,1.166391E-05
26.25906,1.168303E-05
26.25958,1.169001E-05
26.2601,1.169602E-05
26.26062,1.171204E-05
26.26114,1.172967E-05
26.26165,1.174021E-05
26.26217,1.174983E-05
26.26269,1.175591E-05
26.26321,1.175648E-05
26.26373,1.175868E-05
26.26425,1.17592E-05
26.26477,1.175761E-05
26.26529,1.175558E-05
26.26581,1.175558E-05
26.26633,1.175878E-05
26.26685,1.176563E-05
26.26737,1.177429E-05
26.26789,1.178503E-05
26.2684,1.179689E-05
26.26892,1.181081E-05
26.26944,1.182087E-05
26.26996,1.18245E-05
26.27048,1.182746E-05
26.271,1.183613E-05
26.27152,1.185251E-05
26.27204,1.187196E-05
26.27256,1.188899E-05
26.27308,1.190417E-05
26.2736,1.191932E-05
26.27412,1.193576E-05
26.27464,1.19567E-05
26.27515,1.198137E-05
26.27567,1.200651E-05
26.27619,1.202404E-05
26.27671,1.203014E-05
26.27723,1.203407E-05
26.27775,1.204007E-05
26.27827,1.204555E-05
26.27879,1.204893E-05
26.27931,1.204893E-05
26.27983,1.204419E-05
26.28035,1.204189E-05
26.28087,1.204545E-05
26.28139,1.205432E-05
26.2819,1.206757E-05
26.28242,1.208403E-05
26.28294,1.209703E-05
26.28346,1.210277E-05
26.28398,1.210958E-05
26.2845,1.212263E-05
26.28502,1.214223E-05
26.28554,1.21564E-05
26.28606,1.216344E-05
26.28658,1.216916E-05
26.2871,1.217663E-05
26.28761,1.218538E-05
26.28814,1.219492E-05
26.28865,1.220501E-05
26.28917,1.220865E-05
26.28969,1.221009E-05
26.29021,1.2217E-05
26.29073,1.222894E-05
26.29125,1.223474E-05
26.29177,1.222226E-05
26.29229,1.22083E-05
26.29281,1.220526E-05
26.29333,1.220701E-05
26.29385,1.221027E-05
26.29436,1.221143E-05
26.29489,1.220983E-05
26.2954,1.220543E-05
26.29592,1.219717E-05
26.29644,1.218784E-05
26.29696,1.217476E-05
26.29748,1.215791E-05
26.298,1.214125E-05
26.29852,1.212393E-05
26.29904,1.209398E-05
26.29956,1.205632E-05
26.30008,1.202537E-05
26.3006,1.200032E-05
26.30112,1.196888E-05
26.30164,1.19301E-05
26.30215,1.190052E-05
26.30267,1.188076E-05
26.30319,1.186383E-05
26.30371,1.185023E-05
26.30423,1.183876E-05
26.30475,1.182044E-05
26.30527,1.180378E-05
26.30579,1.179802E-05
26.30631,1.179679E-05
26.30683,1.179691E-05
26.30735,1.179761E-05
26.30787,1.17992E-05
26.30839,1.180059E-05
26.3089,1.180255E-05
26.30942,1.180386E-05
26.30994,1.180392E-05
26.31046,1.180309E-05
26.31098,1.18022E-05
26.3115,1.180062E-05
26.31202,1.180256E-05
26.31254,1.181168E-05
26.31306,1.182346E-05
26.31358,1.183945E-05
26.3141,1.185619E-05
26.31462,1.186923E-05
26.31513,1.188047E-05
26.31565,1.188114E-05
26.31617,1.187108E-05
26.31669,1.186267E-05
26.31721,1.186078E-05
26.31773,1.185561E-05
26.31825,1.184405E-05
26.31877,1.18328E-05
26.31929,1.182934E-05
26.31981,1.183079E-05
26.32033,1.183079E-05
26.32085,1.183494E-05
26.32137,1.184207E-05
26.32188,1.184879E-05
26.3224,1.184734E-05
26.32292,1.183111E-05
26.32344,1.181258E-05
26.32396,1.180415E-05
26.32448,1.179724E-05
26.325,1.178079E-05
26.32552,1.176365E-05
26.32604,1.174574E-05
26.32656,1.172756E-05
26.32708,1.171237E-05
26.3276,1.169976E-05
26.32812,1.168354E-05
26.32863,1.166355E-05
26.32915,1.164447E-05
26.32967,1.162338E-05
26.33019,1.15991E-05
26.33071,1.157411E-05
26.33123,1.154875E-05
26.33175,1.153396E-05
26.33227,1.15306E-05
26.33279,1.151923E-05
26.33331,1.149148E-05
26.33383,1.146568E-05
26.33435,1.144513E-05
26.33487,1.142454E-05
26.33538,1.140687E-05
26.33591,1.139448E-05
26.33642,1.138119E-05
26.33694,1.137236E-05
26.33746,1.137197E-05
26.33798,1.137005E-05
26.3385,1.137156E-05
26.33902,1.137156E-05
26.33954,1.136229E-05
26.34006,1.135251E-05
26.34058,1.134338E-05
26.3411,1.133226E-05
26.34162,1.132424E-05
26.34213,1.132308E-05
26.34265,1.132496E-05
26.34317,1.132758E-05
26.34369,1.132591E-05
26.34421,1.132936E-05
26.34473,1.134311E-05
26.34525,1.135964E-05
26.34577,1.137013E-05
26.34629,1.137055E-05
26.34681,1.136906E-05
26.34733,1.137252E-05
26.34785,1.13852E-05
26.34837,1.139952E-05
26.34888,1.141519E-05
26.3494,1.143179E-05
26.34992,1.144285E-05
26.35044,1.145005E-05
26.35096,1.145834E-05
26.35148,1.146649E-05
26.352,1.147246E-05
26.35252,1.147594E-05
26.35304,1.147687E-05
26.35356,1.147732E-05
26.35408,1.147653E-05
26.3546,1.147469E-05
26.35512,1.147277E-05
26.35563,1.146684E-05
26.35615,1.145765E-05
26.35667,1.145041E-05
26.35719,1.145013E-05
26.35771,1.145238E-05
26.35823,1.144972E-05
26.35875,1.144103E-05
26.35927,1.143457E-05
26.35979,1.143303E-05
26.36031,1.143536E-05
26.36083,1.143732E-05
26.36135,1.143765E-05
26.36187,1.143559E-05
26.36238,1.142813E-05
26.3629,1.142017E-05
26.36342,1.141529E-05
26.36394,1.141565E-05
26.36446,1.142154E-05
26.36498,1.142396E-05
26.3655,1.141929E-05
26.36602,1.141616E-05
26.36654,1.14158E-05
26.36706,1.141305E-05
26.36758,1.141187E-05
26.3681,1.140937E-05
26.36862,1.140513E-05
26.36913,1.140581E-05
26.36965,1.141239E-05
26.37017,1.141537E-05
26.37069,1.141863E-05
26.37121,1.142479E-05
26.37173,1.143684E-05
26.37225,1.145623E-05
26.37277,1.147777E-05
26.37329,1.14964E-05
26.37381,1.150893E-05
26.37433,1.152388E-05
26.37485,1.154943E-05
26.37537,1.157546E-05
26.37589,1.158623E-05
26.3764,1.158841E-05
26.37692,1.159165E-05
26.37744,1.159561E-05
26.37796,1.159627E-05
26.37848,1.15952E-05
26.379,1.159463E-05
26.37952,1.159406E-05
26.38004,1.159842E-05
26.38056,1.161029E-05
26.38108,1.161991E-05
26.3816,1.162022E-05
26.38212,1.161735E-05
26.38264,1.161706E-05
26.38315,1.161275E-05
26.38367,1.160044E-05
26.38419,1.158468E-05
26.38471,1.157152E-05
26.38523,1.156119E-05
26.38575,1.155097E-05
26.38627,1.15389E-05
26.38679,1.15235E-05
26.38731,1.150691E-05
26.38783,1.149273E-05
26.38835,1.147788E-05
26.38887,1.145742E-05
26.38939,1.143928E-05
26.3899,1.142651E-05
26.39042,1.142005E-05
26.39094,1.141032E-05
26.39146,1.139439E-05
26.39198,1.137735E-05
26.3925,1.136697E-05
26.39302,1.136221E-05
26.39354,1.135658E-05
26.39406,1.135484E-05
26.39458,1.136169E-05
26.3951,1.137164E-05
26.39562,1.138112E-05
26.39614,1.139091E-05
26.39665,1.139859E-05
26.39717,1.140231E-05
26.39769,1.140763E-05
26.39821,1.141164E-05
26.39873,1.140778E-05
26.39925,1.140347E-05
26.39977,1.140778E-05
26.40029,1.141681E-05
26.40081,1.142191E-05
26.40133,1.142156E-05
26.40185,1.142093E-05
26.40237,1.142296E-05
26.40289,1.14272E-05
26.4034,1.142296E-05
26.40392,1.140931E-05
26.40444,1.139477E-05
26.40496,1.138977E-05
26.40548,1.139993E-05
26.406,1.14064E-05
26.40652,1.14064E-05
26.40704,1.14064E-05
26.40756,1.140869E-05
26.40808,1.14112E-05
26.4086,1.141174E-05
26.40911,1.141537E-05
26.40964,1.142263E-05
26.41015,1.142848E-05
26.41067,1.1427E-05
26.41119,1.142082E-05
26.41171,1.14157E-05
26.41223,1.141449E-05
26.41275,1.141449E-05
26.41327,1.142104E-05
26.41379,1.142944E-05
26.41431,1.143301E-05
26.41483,1.143523E-05
26.41535,1.14388E-05
26.41586,1.144346E-05
26.41639,1.145107E-05
26.4169,1.146297E-05
26.41742,1.147485E-05
26.41794,1.148513E-05
26.41846,1.149498E-05
26.41898,1.150639E-05
26.4195,1.151891E-05
26.42002,1.15334E-05
26.42054,1.154354E-05
26.42106,1.155312E-05
26.42158,1.156112E-05
26.4221,1.15655E-05
26.42262,1.156975E-05
26.42314,1.157829E-05
26.42365,1.158709E-05
26.42417,1.159499E-05
26.42469,1.160296E-05
26.42521,1.161057E-05
26.42573,1.161339E-05
26.42625,1.161454E-05
26.42677,1.161596E-05
26.42729,1.161934E-05
26.42781,1.162307E-05
26.42833,1.162718E-05
26.42885,1.163242E-05
26.42937,1.164026E-05
26.42989,1.164822E-05
26.4304,1.165601E-05
26.43092,1.166424E-05
26.43144,1.166942E-05
26.43196,1.167543E-05
26.43248,1.168125E-05
26.433,1.168663E-05
26.43352,1.16923E-05
26.43404,1.169762E-05
26.43456,1.169884E-05
26.43508,1.169593E-05
26.4356,1.168851E-05
26.43612,1.168298E-05
26.43663,1.168634E-05
26.43715,1.169006E-05
26.43767,1.168944E-05
26.43819,1.168534E-05
26.43871,1.168244E-05
26.43923,1.168064E-05
26.43975,1.167693E-05
26.44027,1.167226E-05
26.44079,1.166853E-05
26.44131,1.166579E-05
26.44183,1.167021E-05
26.44235,1.167995E-05
26.44287,1.169054E-05
26.44338,1.169764E-05
26.4439,1.169505E-05
26.44442,1.168802E-05
26.44494,1.168073E-05
26.44546,1.168268E-05
26.44598,1.169535E-05
26.4465,1.170831E-05
26.44702,1.171349E-05
26.44754,1.170972E-05
26.44806,1.17029E-05
26.44858,1.169581E-05
26.4491,1.169202E-05
26.44962,1.169326E-05
26.45013,1.169797E-05
26.45065,1.170417E-05
26.45117,1.17112E-05
26.45169,1.172155E-05
26.45221,1.173218E-05
26.45273,1.173948E-05
26.45325,1.174333E-05
26.45377,1.174742E-05
26.45429,1.17506E-05
26.45481,1.175405E-05
26.45533,1.176015E-05
26.45585,1.175951E-05
26.45637,1.175034E-05
26.45688,1.174824E-05
26.45741,1.175965E-05
26.45792,1.177428E-05
26.45844,1.178434E-05
26.45896,1.17832E-05
26.45948,1.177338E-05
26.46,1.176346E-05
26.46052,1.17582E-05
26.46104,1.174628E-05
26.46156,1.172202E-05
26.46208,1.169336E-05
26.4626,1.166096E-05
26.46312,1.162778E-05
26.46363,1.159244E-05
26.46415,1.155499E-05
26.46467,1.15222E-05
26.46519,1.149127E-05
26.46571,1.145328E-05
26.46623,1.142268E-05
26.46675,1.140346E-05
26.46727,1.138672E-05
26.46779,1.137004E-05
26.46831,1.135829E-05
26.46883,1.134909E-05
26.46935,1.133484E-05
26.46987,1.130896E-05
26.47038,1.129079E-05
26.4709,1.128786E-05
26.47142,1.12911E-05
26.47194,1.129661E-05
26.47246,1.129848E-05
26.47298,1.130003E-05
26.4735,1.130874E-05
26.47402,1.131614E-05
26.47454,1.131724E-05
26.47506,1.132045E-05
26.47558,1.132387E-05
26.4761,1.132512E-05
26.47662,1.132314E-05
26.47713,1.13172E-05
26.47765,1.130945E-05
26.47817,1.129847E-05
26.47869,1.128591E-05
26.47921,1.127345E-05
26.47973,1.125941E-05
26.48025,1.124794E-05
26.48077,1.124763E-05
26.48129,1.124859E-05
26.48181,1.124231E-05
26.48233,1.123459E-05
26.48285,1.12252E-05
26.48337,1.121581E-05
26.48388,1.121501E-05
26.4844,1.121658E-05
26.48492,1.121591E-05
26.48544,1.121813E-05
26.48596,1.121724E-05
26.48648,1.120138E-05
26.487,1.117845E-05
26.48752,1.116137E-05
26.48804,1.115038E-05
26.48856,1.114198E-05
26.48908,1.113011E-05
26.4896,1.111573E-05
26.49012,1.111411E-05
26.49063,1.11255E-05
26.49115,1.113944E-05
26.49167,1.116324E-05
26.49219,1.119418E-05
26.49271,1.122389E-05
26.49323,1.125751E-05
26.49375,1.129057E-05
26.49427,1.131017E-05
26.49479,1.132493E-05
26.49531,1.134095E-05
26.49583,1.135228E-05
26.49635,1.135816E-05
26.49687,1.136222E-05
26.49739,1.136539E-05
26.4979,1.136674E-05
26.49842,1.136555E-05
26.49894,1.136454E-05
26.49946,1.136917E-05
26.49998,1.137395E-05
26.5005,1.137429E-05
26.50102,1.137128E-05
26.50154,1.136649E-05
26.50206,1.136613E-05
26.50258,1.13672E-05
26.5031,1.135823E-05
26.50362,1.13477E-05
26.50414,1.13464E-05
26.50465,1.134917E-05
26.50517,1.134776E-05
26.50569,1.134198E-05
26.50621,1.13362E-05
26.50673,1.133804E-05
26.50725,1.134423E-05
26.50777,1.134097E-05
26.50829,1.132901E-05
26.50881,1.132625E-05
26.50933,1.133995E-05
26.50985,1.135685E-05
26.51037,1.13597E-05
26.51089,1.135363E-05
26.5114,1.134718E-05
26.51192,1.1344E-05
26.51244,1.135098E-05
26.51296,1.136152E-05
26.51348,1.136705E-05
26.514,1.13718E-05
26.51452,1.137868E-05
26.51504,1.138963E-05
26.51556,1.140135E-05
26.51608,1.141015E-05
26.5166,1.141489E-05
26.51712,1.14152E-05
26.51764,1.141191E-05
26.51815,1.140822E-05
26.51867,1.140416E-05
26.51919,1.140298E-05
26.51971,1.140748E-05
26.52023,1.14118E-05
26.52075,1.140847E-05
26.52127,1.140229E-05
26.52179,1.139815E-05
26.52231,1.139291E-05
26.52283,1.138468E-05
26.52335,1.137793E-05
26.52386,1.137163E-05
26.52439,1.13596E-05
26.5249,1.134434E-05
26.52542,1.132816E-05
26.52594,1.131701E-05
26.52646,1.131246E-05
26.52698,1.131218E-05
26.5275,1.131509E-05
26.52802,1.131571E-05
26.52854,1.131339E-05
26.52906,1.131159E-05
26.52958,1.131459E-05
26.5301,1.132055E-05
26.53061,1.132509E-05
26.53114,1.132912E-05
26.53165,1.133392E-05
26.53217,1.133303E-05
26.53269,1.1329E-05
26.53321,1.132766E-05
26.53373,1.132766E-05
26.53425,1.132178E-05
26.53477,1.130396E-05
26.53529,1.128977E-05
26.53581,1.128274E-05
26.53633,1.127294E-05
26.53685,1.12599E-05
26.53736,1.124667E-05
26.53789,1.123248E-05
26.5384,1.121519E-05
26.53892,1.120125E-05
26.53944,1.118876E-05
26.53996,1.116917E-05
26.54048,1.114163E-05
26.541,1.111235E-05
26.54152,1.109535E-05
26.54204,1.108189E-05
26.54256,1.106409E-05
26.54308,1.104654E-05
26.5436,1.103744E-05
26.54412,1.103922E-05
26.54464,1.103838E-05
26.54515,1.103276E-05
26.54567,1.102225E-05
26.54619,1.101184E-05
26.54671,1.100933E-05
26.54723,1.100829E-05
26.54775,1.100655E-05
26.54827,1.100655E-05
26.54879,1.101849E-05
26.54931,1.103087E-05
26.54983,1.103817E-05
26.55035,1.104148E-05
26.55087,1.104359E-05
26.55139,1.104932E-05
26.5519,1.105907E-05
26.55242,1.106792E-05
26.55294,1.107746E-05
26.55346,1.108514E-05
26.55398,1.109224E-05
26.5545,1.109949E-05
26.55502,1.110761E-05
26.55554,1.111657E-05
26.55606,1.113117E-05
26.55658,1.115108E-05
26.5571,1.116754E-05
26.55762,1.118184E-05
26.55813,1.119411E-05
26.55865,1.120369E-05
26.55917,1.121475E-05
26.55969,1.122828E-05
26.56021,1.124166E-05
26.56073,1.125362E-05
26.56125,1.12674E-05
26.56177,1.12855E-05
26.56229,1.130272E-05
26.56281,1.131279E-05
26.56333,1.131036E-05
26.56385,1.13039E-05
26.56437,1.130601E-05
26.56488,1.131129E-05
26.5654,1.132383E-05
26.56592,1.13394E-05
26.56644,1.135041E-05
26.56696,1.135626E-05
26.56748,1.136077E-05
26.568,1.136745E-05
26.56852,1.137655E-05
26.56904,1.138215E-05
26.56956,1.138627E-05
26.57008,1.138627E-05
26.5706,1.137886E-05
26.57112,1.136934E-05
26.57163,1.13611E-05
26.57215,1.135934E-05
26.57267,1.136511E-05
26.57319,1.13735E-05
26.57371,1.137675E-05
26.57423,1.13744E-05
26.57475,1.137164E-05
26.57527,1.137043E-05
26.57579,1.136864E-05
26.57631,1.136466E-05
26.57683,1.136028E-05
26.57735,1.135553E-05
26.57787,1.135049E-05
26.57838,1.134932E-05
26.57891,1.135033E-05
26.57942,1.135235E-05
26.57994,1.135266E-05
26.58046,1.135031E-05
26.58098,1.135074E-05
26.5815,1.135074E-05
26.58202,1.135266E-05
26.58254,1.136214E-05
26.58306,1.137209E-05
26.58358,1.137938E-05
26.5841,1.138811E-05
26.58462,1.139791E-05
26.58513,1.141108E-05
26.58565,1.142478E-05
26.58617,1.143525E-05
26.58669,1.143894E-05
26.58721,1.143508E-05
26.58773,1.143197E-05
26.58825,1.142709E-05
26.58877,1.142474E-05
26.58929,1.142319E-05
26.58981,1.141642E-05
26.59033,1.141318E-05
26.59085,1.141438E-05
26.59137,1.141557E-05
26.59188,1.141411E-05
26.5924,1.140986E-05
26.59292,1.139978E-05
26.59344,1.138849E-05
26.59396,1.137253E-05
26.59448,1.135882E-05
26.595,1.134972E-05
26.59552,1.133692E-05
26.59604,1.132525E-05
26.59656,1.131781E-05
26.59708,1.130949E-05
26.5976,1.129452E-05
26.59812,1.127322E-05
26.59863,1.125077E-05
26.59915,1.123165E-05
26.59967,1.122698E-05
26.60019,1.123374E-05
26.60071,1.123966E-05
26.60123,1.124362E-05
26.60175,1.124633E-05
26.60227,1.124696E-05
26.60279,1.125087E-05
26.60331,1.126461E-05
26.60383,1.128117E-05
26.60435,1.129468E-05
26.60487,1.130566E-05
26.60538,1.131956E-05
26.6059,1.132709E-05
26.60642,1.132709E-05
26.60694,1.132526E-05
26.60746,1.132408E-05
26.60798,1.132563E-05
26.6085,1.132708E-05
26.60902,1.132616E-05
26.60954,1.132362E-05
26.61006,1.131828E-05
26.61058,1.131393E-05
26.6111,1.131393E-05
26.61162,1.131623E-05
26.61213,1.131498E-05
26.61265,1.130935E-05
26.61317,1.130289E-05
26.61369,1.129766E-05
26.61421,1.12965E-05
26.61473,1.129435E-05
26.61525,1.129304E-05
26.61577,1.129016E-05
26.61629,1.128581E-05
26.61681,1.128581E-05
26.61733,1.128345E-05
26.61785,1.127896E-05
26.61837,1.127676E-05
26.61889,1.127013E-05
26.6194,1.125847E-05
26.61992,1.125491E-05
26.62044,1.125824E-05
26.62096,1.125856E-05
26.62148,1.12499E-05
26.622,1.123317E-05
26.62252,1.121264E-05
26.62304,1.119215E-05
26.62356,1.117374E-05
26.62408,1.115341E-05
26.6246,1.112634E-05
26.62512,1.10996E-05
26.62564,1.108895E-05
26.62615,1.108817E-05
26.62667,1.108967E-05
26.62719,1.10933E-05
26.62771,1.110052E-05
26.62823,1.110659E-05
26.62875,1.11119E-05
26.62927,1.112387E-05
26.62979,1.114344E-05
26.63031,1.115794E-05
26.63083,1.116606E-05
26.63135,1.117736E-05
26.63187,1.119102E-05
26.63239,1.120764E-05
26.6329,1.122359E-05
26.63342,1.12385E-05
26.63394,1.125121E-05
26.63446,1.126057E-05
26.63498,1.126868E-05
26.6355,1.128146E-05
26.63602,1.129381E-05
26.63654,1.130252E-05
26.63706,1.130537E-05
26.63758,1.130537E-05
26.6381,1.130696E-05
26.63862,1.130843E-05
26.63914,1.130556E-05
26.63965,1.129696E-05
26.64017,1.128812E-05
26.64069,1.128776E-05
26.64121,1.129502E-05
26.64173,1.130665E-05
26.64225,1.131709E-05
26.64277,1.13259E-05
26.64329,1.133428E-05
26.64381,1.133646E-05
26.64433,1.133244E-05
26.64485,1.133244E-05
26.64536,1.132831E-05
26.64589,1.13153E-05
26.6464,1.129817E-05
26.64692,1.128756E-05
26.64744,1.128362E-05
26.64796,1.127882E-05
26.64848,1.127882E-05
26.649,1.12805E-05
26.64952,1.127697E-05
26.65004,1.127251E-05
26.65056,1.127251E-05
26.65108,1.128595E-05
26.6516,1.131058E-05
26.65211,1.133248E-05
26.65264,1.134126E-05
26.65315,1.134477E-05
26.65367,1.135257E-05
26.65419,1.135841E-05
26.65471,1.135841E-05
26.65523,1.135841E-05
26.65575,1.137183E-05
26.65627,1.138684E-05
26.65679,1.139477E-05
26.65731,1.139477E-05
26.65783,1.139477E-05
26.65835,1.139424E-05
26.65886,1.138858E-05
26.65939,1.138205E-05
26.6599,1.137693E-05
26.66042,1.137229E-05
26.66094,1.136652E-05
26.66146,1.136071E-05
26.66198,1.135904E-05
26.6625,1.135743E-05
26.66302,1.134849E-05
26.66354,1.133901E-05
26.66406,1.133149E-05
26.66458,1.132088E-05
26.6651,1.131356E-05
26.66562,1.131035E-05
26.66614,1.13024E-05
26.66665,1.128713E-05
26.66717,1.127746E-05
26.66769,1.12729E-05
26.66821,1.126868E-05
26.66873,1.126343E-05
26.66925,1.125762E-05
26.66977,1.125065E-05
26.67029,1.124868E-05
26.67081,1.124671E-05
26.67133,1.124798E-05
26.67185,1.12535E-05
26.67237,1.126255E-05
26.67288,1.12711E-05
26.6734,1.127995E-05
26.67392,1.128772E-05
26.67444,1.128965E-05
26.67496,1.128937E-05
26.67548,1.129361E-05
26.676,1.130932E-05
26.67652,1.133125E-05
26.67704,1.134531E-05
26.67756,1.134923E-05
26.67808,1.134805E-05
26.6786,1.134901E-05
26.67912,1.135209E-05
26.67963,1.135269E-05
26.68015,1.135006E-05
26.68067,1.134532E-05
26.68119,1.134371E-05
26.68171,1.133995E-05
26.68223,1.133395E-05
