X[s],"L RECTUS FEMORIS: EMG 2->filter (FilterSlidingRMS45)"
25.62144,4.671797E-06
25.62196,4.662177E-06
25.62248,4.653047E-06
25.623,4.642266E-06
25.62352,4.6271E-06
25.62404,4.609446E-06
25.62456,4.594573E-06
25.62508,4.586816E-06
25.6256,4.58513E-06
25.62612,4.587939E-06
25.62663,4.590007E-06
25.62715,4.584114E-06
25.62767,4.575161E-06
25.62819,4.575161E-06
25.62871,4.5755E-06
25.62923,4.573913E-06
25.62975,4.573913E-06
25.63027,4.573996E-06
25.63079,4.574015E-06
25.63131,4.574015E-06
25.63183,4.573714E-06
25.63235,4.570947E-06
25.63287,4.56864E-06
25.63338,4.567608E-06
25.6339,4.565947E-06
25.63442,4.562405E-06
25.63494,4.562405E-06
25.63546,4.571331E-06
25.63598,4.587448E-06
25.6365,4.600624E-06
25.63702,4.617837E-06
25.63754,4.63678E-06
25.63806,4.658204E-06
25.63858,4.682253E-06
25.6391,4.710247E-06
25.63962,4.734854E-06
25.64013,4.749676E-06
25.64065,4.758109E-06
25.64117,4.768438E-06
25.64169,4.783615E-06
25.64221,4.796241E-06
25.64273,4.80678E-06
25.64325,4.821472E-06
25.64377,4.840622E-06
25.64429,4.854542E-06
25.64481,4.859251E-06
25.64533,4.866568E-06
25.64585,4.88439E-06
25.64637,4.90057E-06
25.64688,4.911077E-06
25.6474,4.916066E-06
25.64792,4.916495E-06
25.64844,4.916637E-06
25.64896,4.917352E-06
25.64948,4.917179E-06
25.65,4.917371E-06
25.65052,4.919277E-06
25.65104,4.927272E-06
25.65156,4.937532E-06
25.65208,4.940615E-06
25.6526,4.937324E-06
25.65312,4.932481E-06
25.65364,4.928157E-06
25.65415,4.926826E-06
25.65467,4.927159E-06
25.65519,4.931941E-06
25.65571,4.935598E-06
25.65623,4.936138E-06
25.65675,4.936286E-06
25.65727,4.936998E-06
25.65779,4.93937E-06
25.65831,4.9425E-06
25.65883,4.943779E-06
25.65935,4.943069E-06
25.65987,4.942073E-06
25.66039,4.940864E-06
25.6609,4.939554E-06
25.66142,4.937894E-06
25.66194,4.934761E-06
25.66246,4.931104E-06
25.66298,4.927153E-06
25.6635,4.921086E-06
25.66402,4.91475E-06
25.66454,4.914506E-06
25.66506,4.921319E-06
25.66558,4.929975E-06
25.6661,4.933111E-06
25.66662,4.933111E-06
25.66714,4.933918E-06
25.66765,4.936861E-06
25.66817,4.936499E-06
25.66869,4.932517E-06
25.66921,4.927884E-06
25.66973,4.928413E-06
25.67025,4.935129E-06
25.67077,4.94793E-06
25.67129,4.964995E-06
25.67181,4.970259E-06
25.67233,4.970259E-06
25.67285,4.9704E-06
25.67337,4.970542E-06
25.67389,4.969835E-06
25.6744,4.966298E-06
25.67492,4.965024E-06
25.67544,4.966392E-06
25.67596,4.959311E-06
25.67648,4.945639E-06
25.677,4.933039E-06
25.67752,4.924251E-06
25.67804,4.911865E-06
25.67856,4.897947E-06
25.67908,4.885848E-06
25.6796,4.87438E-06
25.68011,4.856901E-06
25.68064,4.842377E-06
25.68115,4.832079E-06
25.68167,4.823131E-06
25.68219,4.814866E-06
25.68271,4.807433E-06
25.68323,4.795924E-06
25.68375,4.784479E-06
25.68427,4.775215E-06
25.68479,4.765417E-06
25.68531,4.752962E-06
25.68583,4.741858E-06
25.68635,4.73692E-06
25.68686,4.733704E-06
25.68739,4.729347E-06
25.6879,4.719454E-06
25.68842,4.712069E-06
25.68894,4.707063E-06
25.68946,4.701884E-06
25.68998,4.69605E-06
25.6905,4.697298E-06
25.69102,4.703229E-06
25.69154,4.707263E-06
25.69206,4.708165E-06
25.69258,4.709116E-06
25.6931,4.711547E-06
25.69361,4.716617E-06
25.69414,4.723789E-06
25.69465,4.728616E-06
25.69517,4.72887E-06
25.69569,4.730059E-06
25.69621,4.730356E-06
25.69673,4.72887E-06
25.69725,4.725401E-06
25.69777,4.721588E-06
25.69829,4.72044E-06
25.69881,4.722059E-06
25.69933,4.726969E-06
25.69985,4.731923E-06
25.70037,4.731632E-06
25.70089,4.727824E-06
25.7014,4.724521E-06
25.70192,4.724917E-06
25.70244,4.729335E-06
25.70296,4.734849E-06
25.70348,4.737793E-06
25.704,4.737397E-06
25.70452,4.734725E-06
25.70504,4.731731E-06
25.70556,4.730028E-06
25.70608,4.725568E-06
25.7066,4.715443E-06
25.70712,4.708725E-06
25.70763,4.699155E-06
25.70815,4.680772E-06
25.70867,4.660186E-06
25.70919,4.643774E-06
25.70971,4.629752E-06
25.71023,4.619994E-06
25.71075,4.616239E-06
25.71127,4.60801E-06
25.71179,4.588087E-06
25.71231,4.567821E-06
25.71283,4.557673E-06
25.71335,4.556548E-06
25.71387,4.557474E-06
25.71438,4.55516E-06
25.7149,4.552324E-06
25.71542,4.550934E-06
25.71594,4.549183E-06
25.71646,4.546382E-06
25.71698,4.54149E-06
25.7175,4.524537E-06
25.71802,4.513287E-06
25.71854,4.513287E-06
25.71906,4.526627E-06
25.71958,4.545222E-06
25.7201,4.556805E-06
25.72062,4.569898E-06
25.72113,4.584946E-06
25.72165,4.590767E-06
25.72217,4.596123E-06
25.72269,4.606148E-06
25.72321,4.620514E-06
25.72373,4.642121E-06
25.72425,4.660048E-06
25.72477,4.671741E-06
25.72529,4.678407E-06
25.72581,4.68121E-06
25.72633,4.683293E-06
25.72685,4.684512E-06
25.72737,4.685562E-06
25.72788,4.685881E-06
25.7284,4.684831E-06
25.72892,4.684081E-06
25.72944,4.684081E-06
25.72996,4.684981E-06
25.73048,4.686562E-06
25.731,4.688105E-06
25.73152,4.688724E-06
25.73204,4.689224E-06
25.73256,4.687824E-06
25.73308,4.687824E-06
25.7336,4.690972E-06
25.73412,4.690972E-06
25.73463,4.688174E-06
25.73515,4.681673E-06
25.73567,4.670399E-06
25.73619,4.662039E-06
25.73671,4.661235E-06
25.73723,4.659319E-06
25.73775,4.636516E-06
25.73827,4.603044E-06
25.73879,4.577223E-06
25.73931,4.566635E-06
25.73983,4.555899E-06
25.74035,4.539826E-06
25.74087,4.527889E-06
25.74138,4.527889E-06
25.7419,4.534714E-06
25.74242,4.545957E-06
25.74294,4.552427E-06
25.74346,4.555E-06
25.74398,4.560397E-06
25.7445,4.571481E-06
25.74502,4.59321E-06
25.74554,4.642809E-06
25.74606,4.700564E-06
25.74658,4.740487E-06
25.7471,4.768084E-06
25.74762,4.787649E-06
25.74813,4.811611E-06
25.74865,4.832534E-06
25.74917,4.844953E-06
25.74969,4.850028E-06
25.75021,4.85365E-06
25.75073,4.856304E-06
25.75125,4.85804E-06
25.75177,4.86021E-06
25.75229,4.862794E-06
25.75281,4.865588E-06
25.75333,4.868783E-06
25.75385,4.869054E-06
25.75437,4.865943E-06
25.75488,4.862572E-06
25.7554,4.862276E-06
25.75592,4.862584E-06
25.75644,4.860367E-06
25.75696,4.855237E-06
25.75748,4.847842E-06
25.758,4.836138E-06
25.75852,4.827895E-06
25.75904,4.823799E-06
25.75956,4.820641E-06
25.76008,4.820884E-06
25.7606,4.821467E-06
25.76112,4.820981E-06
25.76163,4.821497E-06
25.76215,4.821224E-06
25.76267,4.820951E-06
25.76319,4.820076E-06
25.76371,4.822846E-06
25.76423,4.825499E-06
25.76475,4.825662E-06
25.76527,4.824953E-06
25.76579,4.824224E-06
25.76631,4.823951E-06
25.76683,4.81914E-06
25.76735,4.809212E-06
25.76787,4.804308E-06
25.76838,4.801137E-06
25.7689,4.793616E-06
25.76942,4.784075E-06
25.76994,4.77844E-06
25.77046,4.771767E-06
25.77098,4.762995E-06
25.7715,4.748308E-06
25.77202,4.732987E-06
25.77254,4.725556E-06
25.77306,4.720595E-06
25.77358,4.718032E-06
25.7741,4.720049E-06
25.77462,4.724515E-06
25.77514,4.730511E-06
25.77565,4.738973E-06
25.77617,4.752506E-06
25.77669,4.777858E-06
25.77721,4.811337E-06
25.77773,4.841706E-06
25.77825,4.861168E-06
25.77877,4.876807E-06
25.77929,4.900583E-06
25.77981,4.925761E-06
25.78033,4.945953E-06
25.78085,4.959335E-06
25.78137,4.968968E-06
25.78189,4.979419E-06
25.7824,4.994077E-06
25.78292,5.00857E-06
25.78344,5.014443E-06
25.78396,5.017263E-06
25.78448,5.018104E-06
25.785,5.020204E-06
25.78552,5.024374E-06
25.78604,5.025475E-06
25.78656,5.016376E-06
25.78708,5.00406E-06
25.7876,4.997096E-06
25.78812,4.994195E-06
25.78864,4.995648E-06
25.78915,4.99893E-06
25.78967,4.999633E-06
25.79019,4.995039E-06
25.79071,4.984474E-06
25.79123,4.97106E-06
25.79175,4.958572E-06
25.79227,4.947503E-06
25.79279,4.932439E-06
25.79331,4.919597E-06
25.79383,4.912258E-06
25.79435,4.905797E-06
25.79487,4.900738E-06
25.79539,4.89849E-06
25.7959,4.89803E-06
25.79642,4.899035E-06
25.79694,4.901574E-06
25.79746,4.906E-06
25.79798,4.910296E-06
25.7985,4.913677E-06
25.79902,4.914677E-06
25.79954,4.915685E-06
25.80006,4.916519E-06
25.80058,4.91743E-06
25.8011,4.92058E-06
25.80161,4.930348E-06
25.80214,4.945176E-06
25.80265,4.959652E-06
25.80317,4.975576E-06
25.80369,4.995033E-06
25.80421,5.007195E-06
25.80473,5.010616E-06
25.80525,5.01113E-06
25.80577,5.010615E-06
25.80629,5.010353E-06
25.80681,5.010067E-06
25.80733,5.009909E-06
25.80785,5.009745E-06
25.80836,5.009891E-06
25.80889,5.009663E-06
25.8094,5.011767E-06
25.80992,5.017777E-06
25.81044,5.02291E-06
25.81096,5.026407E-06
25.81148,5.029576E-06
25.812,5.034046E-06
25.81252,5.035582E-06
25.81304,5.035634E-06
25.81356,5.036611E-06
25.81408,5.040843E-06
25.8146,5.047113E-06
25.81511,5.059475E-06
25.81564,5.080685E-06
25.81615,5.10167E-06
25.81667,5.106369E-06
25.81719,5.102468E-06
25.81771,5.097369E-06
25.81823,5.096846E-06
25.81875,5.083469E-06
25.81927,5.05563E-06
25.81979,5.033784E-06
25.82031,5.02512E-06
25.82083,5.01801E-06
25.82135,5.006184E-06
25.82187,4.994376E-06
25.82239,4.989025E-06
25.8229,4.985132E-06
25.82342,4.977954E-06
25.82394,4.970606E-06
25.82446,4.967023E-06
25.82498,4.966757E-06
25.8255,4.9676E-06
25.82602,4.966404E-06
25.82654,4.963643E-06
25.82706,4.961943E-06
25.82758,4.960911E-06
25.8281,4.964611E-06
25.82862,4.970883E-06
25.82913,4.977148E-06
25.82965,4.982511E-06
25.83017,4.982306E-06
25.83069,4.977572E-06
25.83121,4.976913E-06
25.83173,4.981147E-06
25.83225,4.985426E-06
25.83277,4.986266E-06
25.83329,4.986648E-06
25.83381,4.98909E-06
25.83433,4.993438E-06
25.83485,4.99845E-06
25.83537,5.00156E-06
25.83588,5.001561E-06
25.8364,5.002357E-06
25.83692,5.000934E-06
25.83744,4.991667E-06
25.83796,4.987628E-06
25.83848,4.987235E-06
25.839,4.984257E-06
25.83952,4.979978E-06
25.84004,4.973575E-06
25.84056,4.967913E-06
25.84108,4.963048E-06
25.8416,4.961082E-06
25.84212,4.962528E-06
25.84263,4.968244E-06
25.84315,4.973504E-06
25.84367,4.975294E-06
25.84419,4.976501E-06
25.84471,4.978125E-06
25.84523,4.978125E-06
25.84575,4.975159E-06
25.84627,4.968797E-06
25.84679,4.961206E-06
25.84731,4.956369E-06
25.84783,4.955376E-06
25.84835,4.955755E-06
25.84887,4.954637E-06
25.84938,4.953029E-06
25.84991,4.956576E-06
25.85042,4.962511E-06
25.85094,4.968674E-06
25.85146,4.973858E-06
25.85198,4.980589E-06
25.8525,4.990241E-06
25.85302,5.002497E-06
25.85354,5.010359E-06
25.85406,5.012113E-06
25.85458,5.011692E-06
25.8551,5.010915E-06
25.85562,5.011896E-06
25.85613,5.010634E-06
25.85665,5.003387E-06
25.85717,4.996077E-06
25.85769,4.994582E-06
25.85821,4.990387E-06
25.85873,4.985578E-06
25.85925,4.984779E-06
25.85977,4.982082E-06
25.86029,4.978131E-06
25.86081,4.981612E-06
25.86133,4.997108E-06
25.86185,5.008552E-06
25.86237,5.01491E-06
25.86288,5.022613E-06
25.8634,5.030158E-06
25.86392,5.033324E-06
25.86444,5.036489E-06
25.86496,5.042765E-06
25.86548,5.047507E-06
25.866,5.048018E-06
25.86652,5.048575E-06
25.86704,5.049532E-06
25.86756,5.050199E-06
25.86808,5.050848E-06
25.8686,5.052008E-06
25.86912,5.055641E-06
25.86963,5.065347E-06
25.87015,5.078927E-06
25.87067,5.093437E-06
25.87119,5.109276E-06
25.87171,5.130326E-06
25.87223,5.153138E-06
25.87275,5.185454E-06
25.87327,5.223285E-06
25.87379,5.256284E-06
25.87431,5.287177E-06
25.87483,5.318194E-06
25.87535,5.354022E-06
25.87587,5.401292E-06
25.87638,5.447233E-06
25.8769,5.4779E-06
25.87742,5.499967E-06
25.87794,5.510437E-06
25.87846,5.511032E-06
25.87898,5.508481E-06
25.8795,5.506694E-06
25.88002,5.506965E-06
25.88054,5.507588E-06
25.88106,5.507061E-06
25.88158,5.505013E-06
25.8821,5.502284E-06
25.88262,5.501384E-06
25.88313,5.501043E-06
25.88365,5.499893E-06
25.88417,5.498886E-06
25.88469,5.497267E-06
25.88521,5.490231E-06
25.88573,5.477585E-06
25.88625,5.469607E-06
25.88677,5.458754E-06
25.88729,5.444141E-06
25.88781,5.426598E-06
25.88833,5.406007E-06
25.88885,5.381683E-06
25.88937,5.36162E-06
25.88988,5.350465E-06
25.8904,5.34363E-06
25.89092,5.334431E-06
25.89144,5.320826E-06
25.89196,5.309735E-06
25.89248,5.301123E-06
25.893,5.2871E-06
25.89352,5.26721E-06
25.89404,5.252176E-06
25.89456,5.243069E-06
25.89508,5.230637E-06
25.8956,5.213071E-06
25.89612,5.197864E-06
25.89664,5.187921E-06
25.89715,5.183223E-06
25.89767,5.183223E-06
25.89819,5.184217E-06
25.89871,5.184076E-06
25.89923,5.182974E-06
25.89975,5.183788E-06
25.90027,5.182771E-06
25.90079,5.17508E-06
25.90131,5.165292E-06
25.90183,5.16148E-06
25.90235,5.16148E-06
25.90287,5.161361E-06
25.90339,5.162314E-06
25.9039,5.162433E-06
25.90442,5.161248E-06
25.90494,5.156615E-06
25.90546,5.153343E-06
25.90598,5.153888E-06
25.9065,5.155797E-06
25.90702,5.155161E-06
25.90754,5.153576E-06
25.90806,5.151529E-06
25.90858,5.151069E-06
25.9091,5.151069E-06
25.90962,5.150296E-06
25.91014,5.151234E-06
25.91065,5.151416E-06
25.91117,5.151371E-06
25.91169,5.151569E-06
25.91221,5.152206E-06
25.91273,5.152803E-06
25.91325,5.152786E-06
25.91377,5.152786E-06
25.91429,5.150518E-06
25.91481,5.143827E-06
25.91533,5.135068E-06
25.91585,5.128374E-06
25.91637,5.120556E-06
25.91689,5.114118E-06
25.9174,5.108388E-06
25.91792,5.104517E-06
25.91844,5.102222E-06
25.91896,5.096553E-06
25.91948,5.084996E-06
25.92,5.070629E-06
25.92052,5.0522E-06
25.92104,5.035013E-06
25.92156,5.031754E-06
25.92208,5.033995E-06
25.9226,5.038089E-06
25.92311,5.04283E-06
25.92364,5.046777E-06
25.92415,5.04944E-06
25.92467,5.04712E-06
25.92519,5.041825E-06
25.92571,5.040082E-06
25.92623,5.040727E-06
25.92675,5.042215E-06
25.92727,5.045344E-06
25.92779,5.050867E-06
25.92831,5.059626E-06
25.92883,5.073482E-06
25.92935,5.094772E-06
25.92986,5.124622E-06
25.93039,5.159052E-06
25.9309,5.190772E-06
25.93142,5.222496E-06
25.93194,5.260936E-06
25.93246,5.302881E-06
25.93298,5.342365E-06
25.9335,5.381477E-06
25.93402,5.429302E-06
25.93454,5.472798E-06
25.93506,5.506089E-06
25.93558,5.535667E-06
25.9361,5.562605E-06
25.93661,5.592094E-06
25.93714,5.619047E-06
25.93765,5.63714E-06
25.93817,5.648418E-06
25.93869,5.65781E-06
25.93921,5.669187E-06
25.93973,5.677688E-06
25.94025,5.679545E-06
25.94077,5.678926E-06
25.94129,5.678926E-06
25.94181,5.680164E-06
25.94233,5.682514E-06
25.94285,5.684786E-06
25.94337,5.685405E-06
25.94389,5.685059E-06
25.9444,5.688257E-06
25.94492,5.702696E-06
25.94544,5.716361E-06
25.94596,5.724961E-06
25.94648,5.729579E-06
25.947,5.731418E-06
25.94752,5.733258E-06
25.94804,5.73894E-06
25.94856,5.747889E-06
25.94908,5.749494E-06
25.9496,5.745785E-06
25.95012,5.743822E-06
25.95063,5.746147E-06
25.95115,5.748862E-06
25.95167,5.748862E-06
25.95219,5.746294E-06
25.95271,5.745993E-06
25.95323,5.746773E-06
25.95375,5.746773E-06
25.95427,5.746977E-06
25.95479,5.746977E-06
25.95531,5.74714E-06
25.95583,5.746896E-06
25.95635,5.746651E-06
25.95687,5.745922E-06
25.95738,5.745372E-06
25.9579,5.745005E-06
25.95842,5.744612E-06
25.95894,5.742328E-06
25.95946,5.740476E-06
25.95998,5.738007E-06
25.9605,5.733064E-06
25.96102,5.729957E-06
25.96154,5.729344E-06
25.96206,5.729114E-06
25.96258,5.730857E-06
25.9631,5.73196E-06
25.96362,5.731546E-06
25.96413,5.731792E-06
25.96465,5.729793E-06
25.96517,5.726782E-06
25.96569,5.727396E-06
25.96621,5.728802E-06
25.96673,5.724915E-06
25.96725,5.721763E-06
25.96777,5.720412E-06
25.96829,5.716724E-06
25.96881,5.704032E-06
25.96933,5.686054E-06
25.96985,5.673059E-06
25.97037,5.661691E-06
25.97088,5.64806E-06
25.97141,5.641798E-06
25.97192,5.636979E-06
25.97244,5.628598E-06
25.97296,5.618312E-06
25.97348,5.60549E-06
25.974,5.592355E-06
25.97452,5.582375E-06
25.97504,5.577688E-06
25.97556,5.575435E-06
25.97608,5.572656E-06
25.9766,5.570301E-06
25.97712,5.568045E-06
25.97763,5.565672E-06
25.97815,5.566093E-06
25.97867,5.569938E-06
25.97919,5.576706E-06
25.97971,5.589463E-06
25.98023,5.604951E-06
25.98075,5.617727E-06
25.98127,5.622543E-06
25.98179,5.624001E-06
25.98231,5.627515E-06
25.98283,5.630719E-06
25.98335,5.631843E-06
25.98387,5.636002E-06
25.98438,5.643889E-06
25.9849,5.652351E-06
25.98542,5.656826E-06
25.98594,5.658752E-06
25.98646,5.660863E-06
25.98698,5.662441E-06
25.9875,5.664509E-06
25.98802,5.66775E-06
25.98854,5.673467E-06
25.98906,5.680709E-06
25.98958,5.687717E-06
25.9901,5.690599E-06
25.99062,5.690924E-06
25.99113,5.690044E-06
25.99165,5.686996E-06
25.99217,5.681725E-06
25.99269,5.685435E-06
25.99321,5.698936E-06
25.99373,5.708973E-06
25.99425,5.71082E-06
25.99477,5.705279E-06
25.99529,5.677384E-06
25.99581,5.641632E-06
25.99633,5.623564E-06
25.99685,5.620855E-06
25.99737,5.617228E-06
25.99788,5.603384E-06
25.9984,5.590868E-06
25.99892,5.585486E-06
25.99944,5.582775E-06
25.99996,5.580676E-06
26.00048,5.584075E-06
26.001,5.591371E-06
26.00152,5.595894E-06
26.00204,5.594931E-06
26.00256,5.589983E-06
26.00308,5.584558E-06
26.0036,5.583126E-06
26.00412,5.581557E-06
26.00463,5.579306E-06
26.00515,5.576328E-06
26.00567,5.573665E-06
26.00619,5.577841E-06
26.00671,5.584767E-06
26.00723,5.589176E-06
26.00775,5.592444E-06
26.00827,5.594706E-06
26.00879,5.59659E-06
26.00931,5.599813E-06
26.00983,5.601486E-06
26.01035,5.601387E-06
26.01087,5.601638E-06
26.01138,5.602516E-06
26.0119,5.604189E-06
26.01242,5.605025E-06
26.01294,5.605124E-06
26.01346,5.602281E-06
26.01398,5.60031E-06
26.0145,5.600169E-06
26.01502,5.600148E-06
26.01554,5.600164E-06
26.01606,5.600106E-06
26.01658,5.601361E-06
26.0171,5.601236E-06
26.01762,5.601053E-06
26.01814,5.601136E-06
26.01865,5.601058E-06
26.01917,5.599594E-06
26.01969,5.59884E-06
26.02021,5.599719E-06
26.02073,5.602402E-06
26.02125,5.605083E-06
26.02177,5.606336E-06
26.02229,5.605787E-06
26.02281,5.604466E-06
26.02333,5.60112E-06
26.02385,5.594717E-06
26.02437,5.588563E-06
26.02489,5.584552E-06
26.0254,5.578886E-06
26.02592,5.567914E-06
26.02644,5.546835E-06
26.02696,5.519863E-06
26.02748,5.495403E-06
26.028,5.479264E-06
26.02852,5.468178E-06
26.02904,5.451007E-06
26.02956,5.434133E-06
26.03008,5.421599E-06
26.0306,5.412868E-06
26.03112,5.41092E-06
26.03164,5.411445E-06
26.03215,5.406031E-06
26.03267,5.39805E-06
26.03319,5.397182E-06
26.03371,5.400334E-06
26.03423,5.406464E-06
26.03475,5.412024E-06
26.03527,5.412398E-06
26.03579,5.410449E-06
26.03631,5.410639E-06
26.03683,5.410612E-06
26.03735,5.411072E-06
26.03787,5.408257E-06
26.03839,5.403419E-06
26.0389,5.397562E-06
26.03942,5.393915E-06
26.03994,5.393915E-06
26.04046,5.395609E-06
26.04098,5.396173E-06
26.0415,5.396173E-06
26.04202,5.398517E-06
26.04254,5.400454E-06
26.04306,5.401728E-06
26.04358,5.402329E-06
26.0441,5.401592E-06
26.04461,5.395733E-06
26.04514,5.385389E-06
26.04565,5.381499E-06
26.04617,5.382588E-06
26.04669,5.382588E-06
26.04721,5.37893E-06
26.04773,5.374546E-06
26.04825,5.371455E-06
26.04877,5.370583E-06
26.04929,5.370103E-06
26.04981,5.376382E-06
26.05033,5.388526E-06
26.05085,5.394784E-06
26.05136,5.389162E-06
26.05189,5.378963E-06
26.0524,5.367059E-06
26.05292,5.353947E-06
26.05344,5.339174E-06
26.05396,5.33061E-06
26.05448,5.332588E-06
26.055,5.337638E-06
26.05552,5.340622E-06
26.05604,5.342617E-06
26.05656,5.347549E-06
26.05708,5.355822E-06
26.0576,5.361577E-06
26.05812,5.363413E-06
26.05864,5.365045E-06
26.05915,5.366748E-06
26.05967,5.371608E-06
26.06019,5.379453E-06
26.06071,5.381978E-06
26.06123,5.38015E-06
26.06175,5.379284E-06
26.06227,5.389727E-06
26.06279,5.403706E-06
26.06331,5.410379E-06
26.06383,5.409036E-06
26.06435,5.402752E-06
26.06487,5.388569E-06
26.06539,5.363511E-06
26.0659,5.340309E-06
26.06642,5.336271E-06
26.06694,5.343774E-06
26.06746,5.349601E-06
26.06798,5.349601E-06
26.0685,5.35387E-06
26.06902,5.367637E-06
26.06954,5.37636E-06
26.07006,5.375619E-06
26.07058,5.37466E-06
26.0711,5.376834E-06
26.07162,5.385063E-06
26.07213,5.397838E-06
26.07265,5.407677E-06
26.07317,5.411039E-06
26.07369,5.41177E-06
26.07421,5.412332E-06
26.07473,5.412505E-06
26.07525,5.413679E-06
26.07577,5.41329E-06
26.07629,5.413549E-06
26.07681,5.413982E-06
26.07733,5.413593E-06
26.07785,5.410021E-06
26.07837,5.404903E-06
26.07888,5.399916E-06
26.0794,5.395141E-06
26.07992,5.394115E-06
26.08044,5.395879E-06
26.08096,5.399352E-06
26.08148,5.40061E-06
26.082,5.401218E-06
26.08252,5.405315E-06
26.08304,5.411894E-06
26.08356,5.42249E-06
26.08408,5.437371E-06
26.0846,5.44788E-06
26.08512,5.454048E-06
26.08563,5.463018E-06
26.08615,5.471503E-06
26.08667,5.475184E-06
26.08719,5.474783E-06
26.08771,5.471145E-06
26.08823,5.468398E-06
26.08875,5.470084E-06
26.08927,5.472911E-06
26.08979,5.475987E-06
26.09031,5.48146E-06
26.09083,5.487548E-06
26.09135,5.488231E-06
26.09187,5.484532E-06
26.09238,5.478949E-06
26.09291,5.478264E-06
26.09342,5.481616E-06
26.09394,5.484606E-06
26.09446,5.487169E-06
26.09498,5.49205E-06
26.0955,5.496864E-06
26.09602,5.499394E-06
26.09654,5.502162E-06
26.09706,5.505057E-06
26.09758,5.506759E-06
26.0981,5.507349E-06
26.09862,5.512606E-06
26.09913,5.519375E-06
26.09965,5.518654E-06
26.10017,5.514507E-06
26.10069,5.509805E-06
26.10121,5.5047E-06
26.10173,5.499377E-06
26.10225,5.491021E-06
26.10277,5.480627E-06
26.10329,5.473954E-06
26.10381,5.471819E-06
26.10433,5.471562E-06
26.10485,5.471803E-06
26.10537,5.469056E-06
26.10588,5.46648E-06
26.1064,5.465596E-06
26.10692,5.461093E-06
26.10744,5.455427E-06
26.10796,5.457719E-06
26.10848,5.456731E-06
26.109,5.451791E-06
26.10952,5.449508E-06
26.11004,5.448492E-06
26.11056,5.44066E-06
26.11108,5.422155E-06
26.1116,5.406729E-06
26.11212,5.398554E-06
26.11263,5.391562E-06
26.11315,5.384605E-06
26.11367,5.381864E-06
26.11419,5.378657E-06
26.11471,5.372724E-06
26.11523,5.368711E-06
26.11575,5.371067E-06
26.11627,5.373597E-06
26.11679,5.378303E-06
26.11731,5.384687E-06
26.11783,5.388601E-06
26.11835,5.3926E-06
26.11887,5.398505E-06
26.11938,5.400865E-06
26.1199,5.397409E-06
26.12042,5.39072E-06
26.12094,5.379414E-06
26.12146,5.370413E-06
26.12198,5.356472E-06
26.1225,5.327394E-06
26.12302,5.291901E-06
26.12354,5.259437E-06
26.12406,5.228044E-06
26.12458,5.196579E-06
26.1251,5.158177E-06
26.12562,5.104758E-06
26.12613,5.050541E-06
26.12665,5.012405E-06
26.12717,4.984986E-06
26.12769,4.968462E-06
26.12821,4.96365E-06
26.12873,4.962233E-06
26.12925,4.960675E-06
26.12977,4.960374E-06
26.13029,4.959872E-06
26.13081,4.959919E-06
26.13133,4.959783E-06
26.13185,4.96182E-06
26.13237,4.962817E-06
26.13288,4.963295E-06
26.1334,4.964092E-06
26.13392,4.963791E-06
26.13444,4.962516E-06
26.13496,4.960675E-06
26.13548,4.958218E-06
26.136,4.957651E-06
26.13652,4.955879E-06
26.13704,4.953343E-06
26.13756,4.952107E-06
26.13808,4.952107E-06
26.1386,4.95206E-06
26.13912,4.950498E-06
26.13964,4.948652E-06
26.14015,4.948652E-06
26.14067,4.950764E-06
26.14119,4.955938E-06
26.14171,4.958773E-06
26.14223,4.957279E-06
26.14275,4.956286E-06
26.14327,4.956671E-06
26.14379,4.959252E-06
26.14431,4.963266E-06
26.14483,4.965909E-06
26.14535,4.968485E-06
26.14587,4.972162E-06
26.14639,4.982048E-06
26.1469,4.999107E-06
26.14742,5.018069E-06
26.14794,5.032516E-06
26.14846,5.048001E-06
26.14898,5.064266E-06
26.1495,5.073648E-06
26.15002,5.076141E-06
26.15054,5.077757E-06
26.15106,5.081908E-06
26.15158,5.089003E-06
26.1521,5.093144E-06
26.15262,5.097312E-06
26.15314,5.101171E-06
26.15365,5.10466E-06
26.15417,5.109391E-06
26.15469,5.114754E-06
26.15521,5.119973E-06
26.15573,5.124346E-06
26.15625,5.131885E-06
26.15677,5.141418E-06
26.15729,5.145853E-06
26.15781,5.147401E-06
26.15833,5.148226E-06
26.15885,5.14979E-06
26.15937,5.152064E-06
26.15989,5.154468E-06
26.1604,5.160079E-06
26.16092,5.163908E-06
26.16144,5.166205E-06
26.16196,5.170285E-06
26.16248,5.177501E-06
26.163,5.18442E-06
26.16352,5.188396E-06
26.16404,5.192813E-06
26.16456,5.198675E-06
26.16508,5.204762E-06
26.1656,5.211358E-06
26.16611,5.22079E-06
26.16664,5.233682E-06
26.16715,5.250576E-06
26.16767,5.262699E-06
26.16819,5.268656E-06
26.16871,5.275322E-06
26.16923,5.281275E-06
26.16975,5.287632E-06
26.17027,5.297509E-06
26.17079,5.305199E-06
26.17131,5.305199E-06
26.17183,5.304713E-06
26.17235,5.30707E-06
26.17286,5.308439E-06
26.17339,5.30685E-06
26.1739,5.304625E-06
26.17442,5.303653E-06
26.17494,5.303653E-06
26.17546,5.304034E-06
26.17598,5.305277E-06
26.1765,5.300488E-06
26.17702,5.292332E-06
26.17754,5.288009E-06
26.17806,5.28756E-06
26.17858,5.282257E-06
26.1791,5.265642E-06
